,Time (s),trial_num,rt,firing_rate
5,370.95539459746936,79,0.24645994964635065,4.363636363636363
6,370.9953945974694,79,0.24645994964635065,1.0
0,393.6536611338888,84,1.0781934132267565,4.363636363636363
1,393.69366113388884,84,1.0781934132267565,2.8181818181818183
2,393.73366113388886,84,1.0781934132267565,3.4545454545454546
3,393.7736611338889,84,1.0781934132267565,3.090909090909091
4,393.8136611338889,84,1.0781934132267565,2.090909090909091
5,393.8536611338889,84,1.0781934132267565,1.0909090909090908
6,393.89366113388894,84,1.0781934132267565,2.0
7,393.93366113388896,84,1.0781934132267565,1.0909090909090908
8,393.973661133889,84,1.0781934132267565,0.8181818181818182
9,394.013661133889,84,1.0781934132267565,0.5454545454545454
10,394.053661133889,84,1.0781934132267565,1.1818181818181819
11,394.09366113388904,84,1.0781934132267565,0.45454545454545453
12,394.13366113388906,84,1.0781934132267565,0.9090909090909091
13,394.1736611338891,84,1.0781934132267565,1.2727272727272727
14,394.2136611338891,84,1.0781934132267565,0.5454545454545454
15,394.2536611338891,84,1.0781934132267565,1.0909090909090908
16,394.29366113388915,84,1.0781934132267565,1.0
17,394.33366113388917,84,1.0781934132267565,1.0
18,394.3736611338892,84,1.0781934132267565,1.0
19,394.4136611338892,84,1.0781934132267565,2.5454545454545454
20,394.4536611338892,84,1.0781934132267565,2.4545454545454546
21,394.49366113388925,84,1.0781934132267565,1.1818181818181819
22,394.53366113388927,84,1.0781934132267565,1.7272727272727273
23,394.5736611338893,84,1.0781934132267565,1.5454545454545454
24,394.6136611338893,84,1.0781934132267565,1.1818181818181819
25,394.65366113388933,84,1.0781934132267565,1.0909090909090908
26,394.69366113388935,84,1.0781934132267565,2.6363636363636362
0,507.94739151589107,111,0.2834630312245281,1.3636363636363635
1,507.9873915158911,111,0.2834630312245281,1.4545454545454546
2,508.0273915158911,111,0.2834630312245281,1.5454545454545454
3,508.06739151589113,111,0.2834630312245281,2.1818181818181817
4,508.10739151589115,111,0.2834630312245281,1.4545454545454546
5,508.1473915158912,111,0.2834630312245281,2.4545454545454546
6,508.1873915158912,111,0.2834630312245281,2.5454545454545454
7,508.2273915158912,111,0.2834630312245281,0.2727272727272727
0,603.1080991890101,135,0.2537553581055363,1.3636363636363635
1,603.14809918901,135,0.2537553581055363,2.272727272727273
2,603.18809918901,135,0.2537553581055363,3.0
3,603.22809918901,135,0.2537553581055363,3.0
4,603.26809918901,135,0.2537553581055363,3.0
5,603.3080991890099,135,0.2537553581055363,3.4545454545454546
6,603.3480991890099,135,0.2537553581055363,0.8181818181818182
0,905.8060226007325,218,0.24883194638312034,1.0909090909090908
1,905.8460226007325,218,0.24883194638312034,1.8181818181818181
2,905.8860226007324,218,0.24883194638312034,2.3636363636363638
3,905.9260226007324,218,0.24883194638312034,1.5454545454545454
4,905.9660226007323,218,0.24883194638312034,3.4545454545454546
5,906.0060226007323,218,0.24883194638312034,3.272727272727273
6,906.0460226007323,218,0.24883194638312034,0.8181818181818182
0,911.4056877809812,220,0.37016676613438904,1.8181818181818181
1,911.4456877809812,220,0.37016676613438904,1.7272727272727273
2,911.4856877809812,220,0.37016676613438904,3.3636363636363638
3,911.5256877809811,220,0.37016676613438904,1.9090909090909092
4,911.5656877809811,220,0.37016676613438904,1.3636363636363635
5,911.605687780981,220,0.37016676613438904,2.6363636363636362
6,911.645687780981,220,0.37016676613438904,3.909090909090909
7,911.685687780981,220,0.37016676613438904,3.8181818181818183
8,911.7256877809809,220,0.37016676613438904,3.4545454545454546
9,911.7656877809809,220,0.37016676613438904,1.3636363636363635
0,985.7845535529186,241,0.21330099419697035,1.9090909090909092
1,985.8245535529186,241,0.21330099419697035,2.4545454545454546
2,985.8645535529186,241,0.21330099419697035,4.090909090909091
3,985.9045535529185,241,0.21330099419697035,2.6363636363636362
4,985.9445535529185,241,0.21330099419697035,2.909090909090909
5,985.9845535529184,241,0.21330099419697035,1.5454545454545454
0,1017.8501267970273,250,0.20572775008827193,1.4545454545454546
1,1017.8901267970273,250,0.20572775008827193,1.0909090909090908
2,1017.9301267970272,250,0.20572775008827193,1.4545454545454546
3,1017.9701267970272,250,0.20572775008827193,2.4545454545454546
4,1018.0101267970272,250,0.20572775008827193,4.181818181818182
5,1018.0501267970271,250,0.20572775008827193,0.5454545454545454
0,1020.6493593801675,251,0.41949516694808153,1.2727272727272727
1,1020.6893593801675,251,0.41949516694808153,1.0
2,1020.7293593801675,251,0.41949516694808153,1.0
3,1020.7693593801674,251,0.41949516694808153,1.5454545454545454
4,1020.8093593801674,251,0.41949516694808153,1.2727272727272727
5,1020.8493593801674,251,0.41949516694808153,1.9090909090909092
6,1020.8893593801673,251,0.41949516694808153,2.3636363636363638
7,1020.9293593801673,251,0.41949516694808153,2.909090909090909
8,1020.9693593801672,251,0.41949516694808153,2.909090909090909
9,1021.0093593801672,251,0.41949516694808153,2.090909090909091
10,1021.0493593801672,251,0.41949516694808153,0.6363636363636364
0,1025.7662189405464,253,0.20063560656922164,1.1818181818181819
1,1025.8062189405464,253,0.20063560656922164,2.0
2,1025.8462189405464,253,0.20063560656922164,2.6363636363636362
3,1025.8862189405463,253,0.20063560656922164,2.727272727272727
4,1025.9262189405463,253,0.20063560656922164,1.9090909090909092
5,1025.9662189405462,253,0.20063560656922164,0.18181818181818182
0,1078.8964373776746,267,0.31841716944109066,1.7272727272727273
1,1078.9364373776746,267,0.31841716944109066,1.9090909090909092
2,1078.9764373776745,267,0.31841716944109066,3.5454545454545454
3,1079.0164373776745,267,0.31841716944109066,2.0
4,1079.0564373776745,267,0.31841716944109066,3.1818181818181817
5,1079.0964373776744,267,0.31841716944109066,3.727272727272727
6,1079.1364373776744,267,0.31841716944109066,3.272727272727273
7,1079.1764373776743,267,0.31841716944109066,3.3636363636363638
0,1090.5121725851354,271,0.24868196198031,1.1818181818181819
1,1090.5521725851354,271,0.24868196198031,1.9090909090909092
2,1090.5921725851354,271,0.24868196198031,2.1818181818181817
3,1090.6321725851353,271,0.24868196198031,3.4545454545454546
4,1090.6721725851353,271,0.24868196198031,2.727272727272727
5,1090.7121725851352,271,0.24868196198031,4.090909090909091
6,1090.7521725851352,271,0.24868196198031,1.3636363636363635
0,1100.178285098937,274,0.21556944817871226,1.2727272727272727
1,1100.218285098937,274,0.21556944817871226,2.8181818181818183
2,1100.258285098937,274,0.21556944817871226,3.090909090909091
3,1100.298285098937,274,0.21556944817871226,2.1818181818181817
4,1100.338285098937,274,0.21556944817871226,3.4545454545454546
5,1100.3782850989369,274,0.21556944817871226,1.4545454545454546
0,1139.9759483447751,285,0.5649062023405804,1.5454545454545454
1,1140.015948344775,285,0.5649062023405804,2.5454545454545454
2,1140.055948344775,285,0.5649062023405804,3.5454545454545454
3,1140.095948344775,285,0.5649062023405804,2.0
4,1140.135948344775,285,0.5649062023405804,2.0
5,1140.175948344775,285,0.5649062023405804,1.5454545454545454
6,1140.215948344775,285,0.5649062023405804,1.6363636363636365
7,1140.2559483447749,285,0.5649062023405804,1.9090909090909092
8,1140.2959483447748,285,0.5649062023405804,2.272727272727273
9,1140.3359483447748,285,0.5649062023405804,2.727272727272727
10,1140.3759483447748,285,0.5649062023405804,3.909090909090909
11,1140.4159483447747,285,0.5649062023405804,3.3636363636363638
12,1140.4559483447747,285,0.5649062023405804,3.0
13,1140.4959483447747,285,0.5649062023405804,2.5454545454545454
14,1140.5359483447746,285,0.5649062023405804,0.2727272727272727
0,1153.1745019762836,289,0.23035257083211036,2.090909090909091
1,1153.2145019762836,289,0.23035257083211036,2.0
2,1153.2545019762836,289,0.23035257083211036,3.272727272727273
3,1153.2945019762835,289,0.23035257083211036,2.6363636363636362
4,1153.3345019762835,289,0.23035257083211036,2.272727272727273
5,1153.3745019762835,289,0.23035257083211036,2.3636363636363638
0,1160.4081861765562,291,0.26266837055959513,0.5454545454545454
1,1160.4481861765562,291,0.26266837055959513,1.0909090909090908
2,1160.4881861765562,291,0.26266837055959513,2.4545454545454546
3,1160.5281861765561,291,0.26266837055959513,1.8181818181818181
4,1160.568186176556,291,0.26266837055959513,1.3636363636363635
5,1160.608186176556,291,0.26266837055959513,1.7272727272727273
6,1160.648186176556,291,0.26266837055959513,1.5454545454545454
0,1194.6561848241536,300,0.20566972296205677,0.6363636363636364
