ccf_ap	ccf_dv	ccf_lr	allen_ontology
5424	2673.9	3397.9	CP
5392	2673.9	3397.9	CP
5408	2654.6	3403.1	CP
5376	2654.6	3403.1	CP
5424	2635.3	3408.2	CP
5392	2635.3	3408.2	CP
5376	2615.9	3413.4	CP
5424	2596.6	3418.6	CP
5392	2596.6	3418.6	CP
5408	2577.3	3423.8	CP
5376	2577.3	3423.8	CP
5424	2558	3428.9	CP
5392	2558	3428.9	CP
5408	2538.7	3434.1	CP
5376	2538.7	3434.1	CP
5424	2519.3	3439.3	CP
5392	2519.3	3439.3	CP
5408	2500	3444.5	CP
5376	2500	3444.5	CP
5424	2480.7	3449.7	CP
5392	2480.7	3449.7	CP
5408	2461.4	3454.8	CP
5376	2461.4	3454.8	CP
5424	2442.1	3460	CP
5392	2442.1	3460	CP
5408	2422.8	3465.2	CP
5376	2422.8	3465.2	CP
5424	2403.4	3470.4	CP
5392	2403.4	3470.4	CP
5408	2384.1	3475.5	CP
5376	2384.1	3475.5	CP
5424	2364.8	3480.7	CP
5392	2364.8	3480.7	CP
5408	2345.5	3485.9	CP
5376	2345.5	3485.9	CP
5424	2326.2	3491.1	CP
5392	2326.2	3491.1	CP
5408	2306.8	3496.2	CP
5376	2306.8	3496.2	CP
5424	2287.5	3501.4	CP
5392	2287.5	3501.4	CP
5408	2268.2	3506.6	CP
5376	2268.2	3506.6	CP
5424	2248.9	3511.8	CP
5408	2229.6	3516.9	CP
5376	2229.6	3516.9	CP
5424	2210.3	3522.1	CP
5392	2210.3	3522.1	CP
8033.3	5720.3	3613.9	root
8063.4	5720.3	3603	root
8016.5	5701	3614.5	root
8046.6	5701	3603.6	root
8029.8	5681.7	3604.2	root
8059.8	5681.7	3593.3	root
8013	5662.4	3604.8	root
8043	5662.4	3593.9	root
8026.2	5643	3594.5	root
8056.3	5643	3583.5	root
8009.4	5623.7	3595.1	root
8039.5	5623.7	3584.1	root
8022.7	5604.4	3584.7	root
8052.8	5604.4	3573.8	root
8005.9	5585.1	3585.3	root
8036	5585.1	3574.4	root
8019.2	5565.8	3575	root
8049.2	5565.8	3564.1	root
8002.3	5546.4	3575.6	root
8032.4	5546.4	3564.7	root
8015.6	5527.1	3565.3	root
8045.7	5527.1	3554.3	root
7998.8	5507.8	3565.9	root
8028.9	5507.8	3554.9	root
8012.1	5488.5	3555.6	root
8042.1	5488.5	3544.6	root
7995.3	5469.2	3556.2	root
8025.3	5469.2	3545.2	root
8008.5	5449.9	3545.8	root
8038.6	5449.9	3534.9	root
7991.7	5430.5	3546.4	SNr
8021.8	5430.5	3535.5	SNr
8005	5411.2	3536.1	SNr
8035.1	5411.2	3525.2	SNr
7988.2	5391.9	3536.7	SNr
8018.3	5391.9	3525.8	SNr
8031.5	5372.6	3515.4	SNr
7984.6	5353.3	3527	SNr
8014.7	5353.3	3516	SNr
7997.9	5333.9	3516.6	SNr
8028	5333.9	3505.7	SNr
7981.1	5314.6	3517.2	SNr
8011.2	5314.6	3506.3	SNr
7994.4	5295.3	3506.9	SNr
8024.4	5295.3	3496	SNr
7977.6	5276	3507.5	SNr
8007.6	5276	3496.6	SNr
7990.8	5256.7	3497.2	SNr
8020.9	5256.7	3486.2	SNr
7974	5237.3	3497.8	SNr
8004.1	5237.3	3486.8	SNr
7987.3	5218	3487.5	SNr
8017.4	5218	3476.5	SNr
7970.5	5198.7	3488.1	SNr
8000.6	5198.7	3477.1	SNr
7983.7	5179.4	3477.7	SNr
8013.8	5179.4	3466.8	SNr
7966.9	5160.1	3478.3	SNr
7997	5160.1	3467.4	SNr
7980.2	5140.8	3468	SNr
8010.3	5140.8	3457.1	SNr
7963.4	5121.4	3468.6	SNr
7993.5	5121.4	3457.7	SNr
