,Time (s),trial_num,rt,firing_rate
0,71.75266433263874,3,0.2167890426774477,3.2637075718015667
1,71.79266433263875,3,0.2167890426774477,3.524804177545692
2,71.83266433263876,3,0.2167890426774477,3.9817232375979112
3,71.87266433263876,3,0.2167890426774477,3.133159268929504
4,71.91266433263877,3,0.2167890426774477,3.0678851174934727
5,71.95266433263878,3,0.2167890426774477,0.97911227154047
0,92.66308762283876,8,0.2333657524774253,4.046997389033942
1,92.70308762283877,8,0.2333657524774253,2.8720626631853787
2,92.74308762283877,8,0.2333657524774253,3.91644908616188
3,92.78308762283878,8,0.2333657524774253,3.1984334203655354
4,92.82308762283878,8,0.2333657524774253,2.023498694516971
5,92.86308762283879,8,0.2333657524774253,1.8929503916449086
0,190.2699539781744,37,0.2994993971418012,3.3942558746736293
1,190.3099539781744,37,0.2994993971418012,2.93733681462141
2,190.3499539781744,37,0.2994993971418012,3.91644908616188
3,190.3899539781744,37,0.2994993971418012,3.91644908616188
4,190.42995397817438,37,0.2994993971418012,2.545691906005222
5,190.46995397817437,37,0.2994993971418012,2.741514360313316
6,190.50995397817437,37,0.2994993971418012,3.133159268929504
7,190.54995397817436,37,0.2994993971418012,1.4360313315926894
0,215.49646852276683,45,0.3209848525493726,2.480417754569191
1,215.53646852276682,45,0.3209848525493726,2.4151436031331595
2,215.57646852276682,45,0.3209848525493726,2.545691906005222
3,215.6164685227668,45,0.3209848525493726,2.6762402088772848
4,215.6564685227668,45,0.3209848525493726,2.741514360313316
5,215.6964685227668,45,0.3209848525493726,2.741514360313316
6,215.73646852276678,45,0.3209848525493726,2.741514360313316
7,215.77646852276678,45,0.3209848525493726,2.2193211488250655
8,215.81646852276677,45,0.3209848525493726,0.13054830287206268
0,222.31636262778972,48,0.23609074752650372,2.8720626631853787
1,222.3563626277897,48,0.23609074752650372,2.93733681462141
2,222.3963626277897,48,0.23609074752650372,2.93733681462141
3,222.4363626277897,48,0.23609074752650372,2.8067885117493474
4,222.47636262778968,48,0.23609074752650372,2.284595300261097
5,222.51636262778968,48,0.23609074752650372,2.6762402088772848
0,228.27147720346065,50,0.29797617185556646,2.023498694516971
1,228.31147720346064,50,0.29797617185556646,2.545691906005222
2,228.35147720346063,50,0.29797617185556646,3.524804177545692
3,228.39147720346062,50,0.29797617185556646,2.349869451697128
