,dSPN_left,dSPN_right,iSPN_left,iSPN_right,GPi_left,GPi_right,GPeP_left,GPeP_right,Th_left,Th_right,state_num,state_num_full,chosen_action,trial_num,bin_num,seed,phase,block
0,0,0,0,0,1,1,1,1,0,0,60,816,left,0,0,287_0,0,left
1,0,0,0,0,1,1,1,1,0,0,60,816,left,0,1,287_0,0,left
2,0,0,0,0,1,1,1,1,0,0,60,816,left,0,2,287_0,0,left
3,0,0,0,0,1,1,1,1,0,0,60,816,left,0,3,287_0,0,left
4,0,0,0,0,1,1,1,1,0,0,60,816,left,0,4,287_0,0,left
5,0,0,0,0,1,1,1,1,0,0,60,816,left,0,5,287_0,0,left
6,0,0,0,0,1,1,1,1,0,0,60,100144,left,0,6,287_0,0,left
7,0,0,0,0,1,1,1,1,1,1,63,100147,left,0,7,287_0,0,left
8,0,0,0,0,1,1,1,1,1,1,63,231347,left,0,8,287_0,0,left
9,0,0,0,0,1,1,1,1,1,1,63,231347,left,0,9,287_0,0,left
10,1,0,1,0,0,1,0,1,1,1,663,251163,left,0,10,287_0,0,left
11,1,1,1,1,0,0,0,1,1,1,967,261515,left,0,11,287_0,1,left
12,1,1,1,1,0,0,0,1,1,1,967,261519,left,0,12,287_0,1,left
13,1,1,1,1,0,0,0,1,1,1,967,261515,left,0,13,287_0,1,left
14,1,1,1,1,0,0,0,1,1,1,967,228751,left,0,14,287_0,1,left
15,1,1,1,1,0,0,0,0,1,1,963,228495,left,0,15,287_0,1,left
16,1,1,1,1,0,0,0,0,1,1,963,228495,left,0,16,287_0,1,left
17,1,1,1,1,0,0,0,1,1,1,967,228751,left,0,17,287_0,1,left
18,1,0,1,1,1,1,0,1,1,1,759,219579,left,0,18,287_0,1,left
19,1,0,1,0,1,1,0,1,1,1,695,217531,left,0,19,287_0,1,left
20,1,0,1,0,1,1,0,1,1,0,694,217530,left,0,20,287_0,1,left
21,1,0,1,0,1,1,0,1,1,0,694,217530,left,0,21,287_0,1,left
22,1,0,1,0,1,1,0,1,1,0,694,217530,left,0,22,287_0,1,left
23,1,0,1,0,1,1,0,1,1,0,694,217530,left,0,23,287_0,1,left
24,1,0,1,0,1,1,0,1,1,0,694,217530,left,0,24,287_0,1,left
25,1,0,1,0,0,1,0,1,1,0,662,217498,left,0,25,287_0,1,left
26,1,0,1,0,0,1,0,1,1,0,662,217498,left,0,26,287_0,1,left
27,1,0,1,0,0,1,0,1,1,0,662,217498,left,0,27,287_0,1,left
28,1,0,1,0,0,1,0,1,1,0,662,218522,left,0,28,287_0,1,left
29,1,0,1,0,0,1,0,1,1,0,662,218522,left,0,29,287_0,1,left
30,1,0,1,0,0,1,0,1,1,0,662,218522,left,0,30,287_0,1,left
31,1,0,1,0,0,1,0,1,1,0,662,217498,left,0,31,287_0,1,left
32,1,0,1,0,0,1,0,1,1,0,662,217498,left,0,32,287_0,1,left
33,1,0,1,0,0,1,0,1,1,0,662,217498,left,0,33,287_0,1,left
34,1,0,1,0,0,1,0,1,1,0,662,217498,left,0,34,287_0,1,left
35,1,0,1,0,1,1,0,1,1,0,694,217530,left,0,35,287_0,1,left
36,1,0,1,0,1,1,0,1,1,0,694,217530,left,0,36,287_0,1,left
37,1,0,1,0,1,1,0,1,1,0,694,217530,left,0,37,287_0,1,left
38,1,0,1,0,1,1,0,1,1,0,694,151994,left,0,38,287_0,1,left
39,1,0,1,0,1,1,0,1,1,0,694,151994,left,0,39,287_0,1,left
40,1,0,1,0,0,0,0,1,1,0,646,151946,left,0,40,287_0,1,left
41,1,0,1,0,0,0,0,1,1,0,646,151946,left,0,41,287_0,2,left
42,1,0,1,0,0,0,0,1,1,0,646,20874,left,0,42,287_0,2,left
43,1,0,1,0,1,0,0,1,1,0,678,20906,left,0,43,287_0,2,left
44,0,0,1,0,1,0,1,1,1,0,174,5034,left,0,44,287_0,2,left
45,0,0,1,0,1,0,1,1,1,0,174,5026,left,0,45,287_0,2,left
46,0,0,0,0,1,1,1,1,0,0,60,944,left,0,46,287_0,2,left
47,0,0,0,0,1,1,1,1,0,0,60,944,left,0,47,287_0,2,left
48,0,0,0,0,1,1,1,1,0,0,60,816,left,0,48,287_0,2,left
49,0,0,0,0,1,1,1,1,0,0,60,816,left,0,49,287_0,2,left
50,0,0,0,0,1,1,1,1,0,0,60,816,left,0,50,287_0,2,left
51,0,0,0,0,1,1,1,1,0,0,60,816,left,0,51,287_0,2,left
52,0,0,0,0,1,1,1,1,0,0,60,816,left,0,52,287_0,2,left
53,0,0,0,0,0,1,1,1,0,0,28,784,left,0,53,287_0,2,left
54,0,0,0,0,0,1,1,1,0,0,28,784,left,0,54,287_0,2,left
55,0,0,0,0,1,1,1,1,0,0,60,816,left,0,55,287_0,2,left
56,0,0,0,0,1,1,1,1,0,0,60,816,left,0,56,287_0,2,left
57,0,0,0,0,1,1,1,1,0,0,60,816,left,0,57,287_0,2,left
58,0,0,0,0,1,1,1,1,0,0,60,880,left,0,58,287_0,2,left
59,0,0,0,0,1,1,1,1,0,0,60,880,left,0,59,287_0,2,left
60,0,0,0,0,1,1,1,1,0,0,60,816,left,0,60,287_0,2,left
61,0,0,0,0,1,1,1,1,0,0,60,816,left,0,61,287_0,2,left
62,0,0,0,0,1,1,1,1,0,0,60,816,left,0,62,287_0,2,left
63,0,0,0,0,1,1,1,1,0,0,60,816,left,0,63,287_0,2,left
64,0,0,0,0,1,1,1,1,0,0,60,816,left,0,64,287_0,2,left
65,0,0,0,0,1,1,1,1,0,0,60,816,left,0,65,287_0,2,left
66,0,0,0,0,1,1,1,1,0,0,60,816,left,0,66,287_0,2,left
67,0,0,0,0,1,1,1,1,0,0,60,816,left,0,67,287_0,2,left
