,Time (s),trial_num,rt,firing_rate
0,416.3651153345606,80,0.22891480334135395,2.7941176470588234
1,416.4051153345606,80,0.22891480334135395,3.3088235294117645
2,416.4451153345606,80,0.22891480334135395,3.235294117647059
3,416.48511533456065,80,0.22891480334135395,6.911764705882353
4,416.52511533456067,80,0.22891480334135395,6.029411764705882
5,416.5651153345607,80,0.22891480334135395,5.955882352941177
0,433.59700306784856,83,0.24702707005337743,2.5
1,433.6370030678486,83,0.24702707005337743,2.6470588235294117
2,433.6770030678486,83,0.24702707005337743,5.0
3,433.7170030678486,83,0.24702707005337743,6.25
4,433.75700306784864,83,0.24702707005337743,5.514705882352941
5,433.79700306784866,83,0.24702707005337743,5.4411764705882355
6,433.8370030678487,83,0.24702707005337743,1.5441176470588236
0,438.2802812679306,84,0.2917488699713431,2.7941176470588234
1,438.3202812679306,84,0.2917488699713431,4.044117647058823
2,438.36028126793065,84,0.2917488699713431,5.4411764705882355
3,438.40028126793067,84,0.2917488699713431,6.25
4,438.4402812679307,84,0.2917488699713431,5.4411764705882355
5,438.4802812679307,84,0.2917488699713431,6.985294117647059
6,438.5202812679307,84,0.2917488699713431,8.161764705882353
7,438.56028126793075,84,0.2917488699713431,1.911764705882353
0,448.58005325067,86,0.24697688723193778,2.9411764705882355
1,448.62005325067,86,0.24697688723193778,1.9852941176470589
2,448.66005325067005,86,0.24697688723193778,3.3088235294117645
3,448.70005325067007,86,0.24697688723193778,7.720588235294118
4,448.7400532506701,86,0.24697688723193778,11.764705882352942
5,448.7800532506701,86,0.24697688723193778,11.176470588235293
6,448.8200532506701,86,0.24697688723193778,2.6470588235294117
0,557.0734648436029,107,0.23256529429909278,3.4558823529411766
1,557.1134648436029,107,0.23256529429909278,3.088235294117647
2,557.1534648436028,107,0.23256529429909278,6.544117647058823
3,557.1934648436028,107,0.23256529429909278,6.544117647058823
4,557.2334648436027,107,0.23256529429909278,6.985294117647059
5,557.2734648436027,107,0.23256529429909278,6.029411764705882
