,bin_num,Time(ms),chosen_action,seed,phase,block,trial_num,CxI_common,Cx_left,Cx_right,dSPN_left,dSPN_right,iSPN_left,iSPN_right,FSI_common,GPeP_left,GPeP_right,GPeA_left,GPeA_right,GPi_left,GPi_right,STN_left,STN_right,Th_left,Th_right,conflict
0,0,0.0,left,266_0,0,left,0,0.9530791788856304,0.0,0.0,3.1515151515151514,3.111111111111111,5.090909090909091,4.525252525252525,6.2020202020202015,53.28733766233767,53.64177489177489,5.972886762360447,8.700159489633174,84.74747474747473,89.31313131313131,24.72525252525253,24.478787878787877,3.1717171717171713,1.9999999999999998,No
1,1,10.0,left,266_0,0,left,0,0.9938090583251874,0.0,0.0,3.434343434343434,3.434343434343435,4.868686868686867,4.787878787878787,6.06060606060606,53.7608225108225,52.75974025974026,6.180223285486442,7.623604465709727,84.06060606060605,85.83838383838383,24.65252525252525,23.870707070707066,3.555555555555556,2.585858585858586,No
2,2,20.0,left,266_0,0,left,0,0.9286412512218962,0.022281639928698752,0.11883541295306001,3.0505050505050506,4.282828282828283,4.282828282828283,5.171717171717172,6.303030303030301,55.90638528138527,50.649350649350644,5.980861244019138,7.057416267942583,84.82828282828281,84.80808080808082,23.757575757575754,24.71111111111111,3.4343434343434343,2.6464646464646466,No
3,3,30.0,left,266_0,0,left,0,1.1567285760834147,1.8270944741532977,1.4780154486036836,3.01010101010101,4.4646464646464645,3.6767676767676774,4.363636363636363,6.888888888888888,55.50595238095238,52.14285714285714,5.741626794258373,6.834130781499203,85.31313131313131,83.0909090909091,22.531313131313127,25.044444444444437,3.131313131313131,3.313131313131313,No
4,4,40.0,left,266_0,0,left,0,1.3033561420658193,6.320558526440878,5.429292929292928,2.808080808080808,4.161616161616161,3.555555555555556,3.9797979797979797,8.363636363636362,53.804112554112564,53.95292207792208,5.374800637958533,6.467304625199361,84.78787878787878,81.1919191919192,23.26060606060606,23.957575757575754,4.040404040404041,4.06060606060606,No
5,5,50.0,left,266_0,0,left,0,1.6780710329097426,10.041592394533572,10.026737967914437,2.929292929292929,3.7373737373737375,3.4949494949494953,3.6363636363636362,9.717171717171714,53.32521645021644,54.48863636363635,5.334928229665072,6.331738437001595,83.95959595959594,81.07070707070706,23.63636363636363,23.644444444444446,6.525252525252525,5.737373737373737,No
6,6,60.0,left,266_0,0,left,0,2.240143369175627,14.215686274509805,13.517528223410578,3.191919191919192,3.8181818181818183,4.2020202020202015,4.2020202020202015,11.272727272727272,52.903138528138534,53.38203463203463,5.510366826156299,6.555023923444975,82.74747474747474,81.85858585858585,23.848484848484848,23.95757575757575,9.454545454545455,7.6767676767676765,No
7,7,70.0,left,266_0,0,left,0,3.0873248615184092,18.4194890077243,17.09744503862151,3.393939393939394,4.161616161616161,4.888888888888888,4.282828282828283,12.686868686868685,51.75054112554112,54.02326839826839,5.0797448165869215,6.339712918660288,84.06060606060606,82.72727272727272,24.503030303030304,24.14545454545454,11.919191919191919,9.818181818181817,No
8,8,80.0,left,266_0,0,left,0,3.950798305637015,21.76173499702911,20.759061200237667,4.606060606060606,4.848484848484849,5.353535353535353,4.727272727272726,13.97979797979798,51.531385281385276,53.31980519480519,4.896331738437002,6.148325358851675,80.82828282828282,81.5959595959596,24.97171717171717,24.224242424242426,15.353535353535353,14.888888888888888,No
9,9,90.0,left,266_0,0,left,0,4.708374063212772,23.752228163992868,23.789364230540695,6.4646464646464645,7.0101010101010095,6.8686868686868685,6.363636363636363,15.131313131313133,50.781926406926395,51.14989177489178,5.271132376395534,6.164274322169058,75.39393939393939,79.31313131313131,25.359595959595957,24.898989898989896,22.464646464646464,21.797979797979796,No
10,10,100.0,left,266_0,0,left,0,5.506679700228087,23.477421271538915,24.309269162210338,8.282828282828282,9.010101010101009,8.606060606060606,8.767676767676766,15.555555555555554,49.92153679653679,48.033008658008654,5.861244019138756,7.049441786283892,71.8989898989899,76.82828282828284,26.11313131313131,25.983838383838386,27.070707070707066,27.373737373737377,No
11,11,110.0,left,266_0,0,left,0,6.044314108830236,23.885918003565056,23.44028520499109,9.797979797979798,10.16161616161616,10.606060606060604,10.282828282828282,15.959595959595958,48.528138528138534,46.56385281385281,6.16427432216906,9.146730462519937,70.08080808080807,75.75757575757574,26.80606060606061,27.539393939393936,30.88888888888889,29.636363636363637,No
12,12,120.0,left,266_0,1,left,0,6.508634734441185,22.14052287581699,20.499108734402853,11.85858585858586,11.010101010101009,12.585858585858585,10.727272727272727,15.272727272727273,44.72132034632035,49.24242424242425,6.89792663476874,11.188197767145136,70.16161616161615,72.38383838383838,28.991919191919184,27.084848484848486,32.666666666666664,31.21212121212121,No
13,13,130.0,left,266_0,1,left,0,6.476050830889539,20.54367201426025,17.231134878193703,14.080808080808081,12.2020202020202,14.484848484848486,12.040404040404042,14.787878787878787,43.08712121212121,48.73376623376623,9.67304625199362,12.631578947368423,66.86868686868686,70.32323232323232,30.785858585858588,26.969696969696965,34.888888888888886,33.97979797979797,No
14,14,140.0,left,266_0,1,left,0,6.484196806777451,20.15002970885324,13.599227569815804,15.292929292929294,12.727272727272725,16.1010101010101,13.454545454545455,14.444444444444445,43.70670995670996,46.26352813852814,13.39712918660287,13.660287081339714,64.92929292929293,70.34343434343435,31.22626262626262,27.894949494949493,37.717171717171716,33.656565656565654,No
15,15,150.0,left,266_0,1,left,0,6.541218637992831,19.37017231134878,9.402852049910875,16.222222222222225,11.494949494949493,18.181818181818183,12.909090909090908,13.595959595959595,40.297619047619044,49.65909090909091,16.49122807017544,13.748006379585327,65.35353535353535,72.26262626262627,32.08484848484848,28.01414141414141,37.59595959595959,29.71717171717172,No
16,16,160.0,left,266_0,1,left,0,6.2561094819159315,17.936720142602493,5.057932263814617,16.626262626262626,10.747474747474746,18.24242424242424,11.97979797979798,12.444444444444441,39.50487012987013,52.372835497835496,19.370015948963317,12.966507177033492,67.33333333333334,73.27272727272727,33.24646464646464,26.321212121212117,37.15151515151514,27.535353535353533,No
17,17,170.0,left,266_0,1,left,0,5.938416422287389,16.83006535947712,1.388888888888889,17.272727272727273,11.575757575757576,18.4040404040404,11.636363636363637,11.434343434343434,41.293290043290035,51.42316017316016,20.550239234449762,11.610845295055821,65.79797979797978,72.66666666666666,32.64444444444444,25.824242424242428,36.444444444444436,25.757575757575754,No
18,18,180.0,left,266_0,1,left,0,5.669599217986315,17.647058823529406,1.0398098633392754,17.979797979797983,11.212121212121211,19.717171717171716,11.353535353535355,11.717171717171714,39.79707792207791,52.4810606060606,20.99681020733652,10.311004784688995,65.25252525252525,72.36363636363636,32.26666666666666,26.16969696969697,38.24242424242424,23.818181818181817,No
19,19,190.0,left,266_0,1,left,0,5.563701531443466,18.53832442067736,1.0620915032679739,17.535353535353536,10.303030303030301,20.12121212121212,10.888888888888888,11.838383838383836,38.90422077922077,53.490259740259724,20.39074960127592,9.290271132376395,66.96969696969698,72.36363636363636,32.428282828282825,25.4969696969697,38.868686868686865,20.949494949494948,No
20,20,200.0,left,266_0,1,left,0,5.539263603779732,18.65715983363042,1.0249554367201428,16.161616161616163,8.929292929292927,20.464646464646464,9.616161616161614,11.595959595959595,36.255411255411246,56.59632034632034,20.685805422647526,8.157894736842103,72.40404040404039,73.51515151515152,33.393939393939384,24.08080808080808,35.49494949494949,18.707070707070706,No
21,21,210.0,left,266_0,1,left,0,5.303030303030303,18.57546048722519,1.0472370766488412,14.323232323232325,7.85858585858586,19.07070707070707,9.474747474747476,11.212121212121211,39.64015151515151,54.19642857142856,21.012759170653904,7.3444976076555015,75.63636363636364,76.84848484848484,33.3050505050505,23.791919191919188,32.64646464646465,16.747474747474744,No
22,22,220.0,left,266_0,1,left,0,5.2052785923753655,19.221628045157452,1.210635769459299,13.515151515151514,7.050505050505051,19.575757575757574,9.373737373737372,11.313131313131311,40.992965367965375,52.28625541125541,20.350877192982455,6.7304625199362045,75.85858585858585,79.6161616161616,31.864646464646455,25.193939393939388,32.78787878787879,14.080808080808081,No
23,23,230.0,left,266_0,1,left,0,5.246008471814923,19.771241830065357,1.2551990493166962,12.262626262626263,5.616161616161617,20.222222222222218,9.25252525252525,11.313131313131311,37.002164502164504,55.362554112554115,20.279106858054227,5.7894736842105265,82.16161616161617,81.05050505050505,32.92929292929293,24.115151515151513,30.52525252525252,12.686868686868685,No
24,24,240.0,left,266_0,1,left,0,5.009775171065493,19.919786096256686,1.0620915032679739,10.282828282828282,4.505050505050504,18.404040404040405,9.494949494949493,11.212121212121211,41.5827922077922,51.723484848484844,19.784688995215312,4.9920255183413085,85.53535353535354,86.34343434343432,32.23838383838384,24.375757575757575,26.525252525252526,11.29292929292929,No
25,25,250.0,left,266_0,1,left,0,4.871293580970999,19.838086749851456,0.8986928104575164,9.09090909090909,3.4141414141414144,17.454545454545453,8.343434343434346,10.868686868686867,42.129329004329,53.501082251082245,18.381180223285487,5.5342902711323765,86.48484848484848,91.35353535353535,30.58585858585859,24.961616161616156,24.3030303030303,9.313131313131313,No
26,26,260.0,left,266_0,1,left,0,4.806125773867708,19.6301247771836,0.8912655971479502,9.171717171717171,3.1515151515151514,17.01010101010101,7.737373737373736,10.646464646464647,41.241883116883116,55.29761904761904,16.658692185007975,6.4035087719298245,87.55555555555553,92.46464646464646,30.371717171717172,24.353535353535356,24.12121212121212,6.686868686868686,No
