,dSPN_left,dSPN_right,iSPN_left,iSPN_right,GPi_left,GPi_right,GPeP_left,GPeP_right,Th_left,Th_right,state_num,state_num_full,chosen_action,trial_num,bin_num,seed,phase,block
0,0,0,0,0,1,1,1,1,0,0,60,816,right,0,0,67_0,0,left
1,0,0,0,0,1,1,1,1,0,0,60,816,right,0,1,67_0,0,left
2,0,0,0,0,1,1,1,1,0,0,60,816,right,0,2,67_0,0,left
3,0,0,0,0,1,1,1,1,0,0,60,816,right,0,3,67_0,0,left
4,0,0,0,0,1,1,1,1,0,0,60,816,right,0,4,67_0,0,left
5,0,0,0,0,1,1,1,1,0,0,60,816,right,0,5,67_0,0,left
6,0,0,0,0,1,1,1,1,0,0,60,816,right,0,6,67_0,0,left
7,0,0,0,0,1,1,1,1,0,0,60,100144,right,0,7,67_0,0,left
8,0,0,0,0,1,1,1,1,1,0,62,100146,right,0,8,67_0,0,left
9,0,0,0,0,1,1,1,1,1,1,63,231219,right,0,9,67_0,0,left
10,0,0,0,0,1,1,1,1,1,1,63,231219,right,0,10,67_0,0,left
11,1,0,0,0,1,1,1,1,1,1,575,247603,right,0,11,67_0,0,left
12,1,1,0,0,1,1,1,1,1,1,831,255795,right,0,12,67_0,0,left
13,1,1,1,1,0,0,0,0,1,1,963,261131,right,0,13,67_0,1,left
14,1,1,1,1,0,0,1,0,1,1,971,261643,right,0,14,67_0,1,left
15,1,1,1,1,0,0,1,0,1,1,971,261639,right,0,15,67_0,1,left
16,1,1,1,1,0,0,1,0,1,1,971,196167,right,0,16,67_0,1,left
17,1,1,0,1,0,0,1,0,1,1,843,192071,right,0,17,67_0,1,left
18,0,1,0,1,1,0,1,0,1,1,363,175719,right,0,18,67_0,1,left
19,0,1,0,1,1,0,1,0,1,1,363,174695,right,0,19,67_0,1,left
20,0,1,0,1,0,1,1,0,1,1,347,174679,right,0,20,67_0,1,left
21,1,1,0,1,0,0,1,0,1,1,843,191047,right,0,21,67_0,1,left
22,1,1,0,1,0,0,1,1,1,1,847,191299,right,0,22,67_0,1,left
23,1,1,0,1,0,0,1,0,1,1,843,192071,right,0,23,67_0,1,left
24,0,1,0,1,0,0,1,0,1,1,331,175687,right,0,24,67_0,1,left
25,0,1,0,1,0,0,1,0,1,1,331,175687,right,0,25,67_0,1,left
26,0,1,0,1,1,0,1,0,0,1,361,175717,right,0,26,67_0,1,left
27,0,1,0,1,1,0,1,0,0,1,361,174693,right,0,27,67_0,1,left
28,0,1,0,1,1,0,1,0,0,1,361,174693,right,0,28,67_0,1,left
29,0,1,0,1,1,1,1,0,0,1,377,174709,right,0,29,67_0,1,left
30,0,1,0,1,1,0,1,1,0,1,365,174949,right,0,30,67_0,1,left
31,0,1,0,1,1,0,1,0,0,1,361,174693,right,0,31,67_0,1,left
32,0,1,0,1,1,0,1,0,0,1,361,174693,right,0,32,67_0,1,left
33,0,1,0,1,1,0,1,0,0,1,361,174693,right,0,33,67_0,1,left
34,0,1,0,1,1,0,1,0,0,1,361,174693,right,0,34,67_0,1,left
35,0,1,0,1,1,0,1,0,0,1,361,174693,right,0,35,67_0,1,left
36,0,1,0,1,1,0,1,0,0,1,361,174693,right,0,36,67_0,1,left
37,0,1,0,1,1,1,1,0,0,1,377,174709,right,0,37,67_0,1,left
38,0,1,0,1,1,0,1,0,0,1,361,174693,right,0,38,67_0,1,left
39,0,1,0,1,1,0,1,0,0,1,361,174693,right,0,39,67_0,1,left
40,0,1,0,1,1,0,1,0,0,1,361,141925,right,0,40,67_0,1,left
41,0,1,0,1,1,0,1,0,0,1,361,141925,right,0,41,67_0,1,left
42,0,1,0,1,1,0,1,0,0,1,361,141925,right,0,42,67_0,1,left
43,0,1,0,1,1,0,1,0,0,1,361,10853,right,0,43,67_0,2,left
44,0,1,0,1,1,0,1,0,0,1,361,10853,right,0,44,67_0,2,left
45,0,1,0,1,1,0,1,0,0,1,361,10853,right,0,45,67_0,2,left
46,0,1,0,1,1,0,1,0,0,1,361,10853,right,0,46,67_0,2,left
47,0,1,0,1,1,0,1,0,0,1,361,10853,right,0,47,67_0,2,left
48,0,1,0,1,1,0,1,0,0,1,361,10789,right,0,48,67_0,2,left
49,0,1,0,1,1,0,1,0,0,1,361,10789,right,0,49,67_0,2,left
50,0,1,0,1,1,1,1,0,0,1,377,10869,right,0,50,67_0,2,left
51,0,0,0,0,1,1,1,1,0,0,60,884,right,0,51,67_0,2,left
52,0,0,0,0,1,1,1,1,0,0,60,880,right,0,52,67_0,2,left
53,0,0,0,0,1,1,1,1,0,0,60,816,right,0,53,67_0,2,left
54,0,0,0,0,1,1,1,1,0,0,60,816,right,0,54,67_0,2,left
55,0,0,0,0,1,1,1,1,0,0,60,816,right,0,55,67_0,2,left
56,0,0,0,0,1,1,1,1,0,0,60,816,right,0,56,67_0,2,left
57,0,0,0,0,1,1,1,1,0,0,60,816,right,0,57,67_0,2,left
58,0,0,0,0,1,1,1,1,0,0,60,816,right,0,58,67_0,2,left
59,0,0,0,0,1,0,1,1,0,0,44,800,right,0,59,67_0,2,left
60,0,0,0,0,1,1,1,1,0,0,60,816,right,0,60,67_0,2,left
61,0,0,0,0,1,1,1,1,0,0,60,816,right,0,61,67_0,2,left
62,0,0,0,0,1,1,1,1,0,0,60,816,right,0,62,67_0,2,left
63,0,0,0,0,1,1,1,1,0,0,60,816,right,0,63,67_0,2,left
64,0,0,0,0,1,1,1,1,0,0,60,816,right,0,64,67_0,2,left
65,0,0,0,0,1,1,1,1,0,0,60,816,right,0,65,67_0,2,left
66,0,0,0,0,1,1,1,1,0,0,60,816,right,0,66,67_0,2,left
67,0,0,0,0,1,1,1,1,0,0,60,816,right,0,67,67_0,2,left
68,0,0,0,0,1,1,1,1,0,0,60,816,right,0,68,67_0,2,left
69,0,0,0,0,1,1,1,1,0,0,60,816,right,0,69,67_0,2,left
70,0,0,0,0,1,1,1,1,0,0,60,816,right,0,70,67_0,2,left
71,0,0,0,0,1,1,1,1,0,0,60,816,right,0,71,67_0,2,left
72,0,0,0,0,1,1,1,1,0,0,60,816,right,0,72,67_0,2,left
73,0,0,0,0,1,1,1,1,0,0,60,816,right,0,73,67_0,2,left
74,0,0,0,0,1,1,1,1,0,0,60,816,right,0,74,67_0,2,left
75,0,0,0,0,1,1,1,1,0,0,60,816,right,0,75,67_0,2,left
76,0,0,0,0,1,1,1,1,0,0,60,816,right,0,76,67_0,2,left
77,0,0,0,0,1,1,1,1,0,0,60,816,right,0,77,67_0,2,left
78,0,0,0,0,1,1,1,1,0,0,60,816,right,0,78,67_0,2,left
79,0,0,0,0,1,1,1,1,0,0,60,816,right,0,79,67_0,2,left
80,0,0,0,0,1,1,1,1,0,0,60,816,right,0,80,67_0,2,left
81,0,0,0,0,1,1,1,1,0,0,60,816,right,0,81,67_0,2,left
82,0,0,0,0,1,1,1,1,0,0,60,816,right,0,82,67_0,2,left
83,0,0,0,0,1,1,1,1,0,0,60,816,right,0,83,67_0,2,left
84,0,0,0,0,1,1,1,1,0,0,60,816,right,0,84,67_0,2,left
85,0,0,0,0,1,1,1,1,0,0,60,816,right,0,85,67_0,2,left
86,0,0,0,0,1,1,1,1,0,0,60,816,right,0,86,67_0,2,left
87,0,0,0,0,0,1,1,1,0,0,28,784,right,0,87,67_0,2,left
88,0,0,0,0,1,1,1,1,0,0,60,816,right,0,88,67_0,2,left
89,0,0,0,0,1,1,1,1,0,0,60,816,right,0,89,67_0,2,left
90,0,0,0,0,1,1,1,1,0,0,60,816,right,0,90,67_0,2,left
91,0,0,0,0,1,1,1,1,0,0,60,816,right,0,91,67_0,2,left
92,0,0,0,0,1,1,1,1,0,0,60,816,right,0,92,67_0,2,left
93,0,0,0,0,1,1,1,1,0,0,60,816,right,0,93,67_0,2,left
94,0,0,0,0,1,1,1,1,0,0,60,944,right,0,94,67_0,2,left
95,0,0,0,0,1,1,1,1,0,0,60,816,right,0,95,67_0,2,left
96,0,0,0,0,1,1,1,1,0,0,60,816,right,0,96,67_0,2,left
97,0,0,0,0,1,1,1,1,0,0,60,816,right,0,97,67_0,2,left
98,0,0,0,0,1,1,1,1,0,0,60,816,left,1,98,67_0,0,left
99,0,0,0,0,1,1,1,1,0,0,60,816,left,1,99,67_0,0,left
100,0,0,0,0,1,1,1,1,0,0,60,816,left,1,100,67_0,0,left
101,0,0,0,0,1,1,1,1,0,0,60,816,left,1,101,67_0,0,left
102,0,0,0,0,1,1,1,1,0,0,60,99120,left,1,102,67_0,0,left
103,0,0,0,0,1,1,1,1,0,0,60,100144,left,1,103,67_0,0,left
104,0,0,0,0,1,1,1,1,1,1,63,231219,left,1,104,67_0,0,left
105,0,0,0,0,1,1,1,1,1,1,63,231219,left,1,105,67_0,0,left
106,1,0,0,0,1,1,0,1,1,1,567,247091,left,1,106,67_0,0,left
107,1,0,0,1,1,1,1,1,1,1,639,249651,left,1,107,67_0,0,left
108,1,0,1,1,0,1,1,0,1,1,731,253655,left,1,108,67_0,1,left
109,1,0,1,1,0,1,1,1,1,1,735,253911,left,1,109,67_0,1,left
110,1,0,1,1,0,1,0,1,1,1,727,253403,left,1,110,67_0,1,left
111,1,0,1,1,0,1,0,1,1,1,727,220635,left,1,111,67_0,1,left
112,1,0,1,0,0,1,0,1,1,1,663,218587,left,1,112,67_0,1,left
113,1,0,1,0,0,1,0,1,1,1,663,217563,left,1,113,67_0,1,left
114,1,0,1,0,0,1,0,1,1,1,663,218523,left,1,114,67_0,1,left
115,1,0,1,0,0,1,0,1,1,1,663,218523,left,1,115,67_0,1,left
116,1,0,1,0,0,1,0,1,1,1,663,217499,left,1,116,67_0,1,left
117,1,0,1,0,1,1,0,1,1,1,695,217531,left,1,117,67_0,1,left
118,1,0,1,0,1,1,0,1,1,0,694,217530,left,1,118,67_0,1,left
119,0,0,1,0,1,1,0,1,1,0,182,201146,left,1,119,67_0,1,left
120,0,0,1,0,1,1,0,1,1,0,182,201146,left,1,120,67_0,1,left
121,1,0,1,0,1,1,0,1,1,0,694,217530,left,1,121,67_0,1,left
122,1,0,1,0,1,1,0,1,1,0,694,217530,left,1,122,67_0,1,left
123,1,0,1,0,1,1,0,1,1,0,694,217530,left,1,123,67_0,1,left
124,1,0,1,0,1,1,0,1,1,0,694,217530,left,1,124,67_0,1,left
125,1,0,1,0,0,1,0,1,1,0,662,217498,left,1,125,67_0,1,left
126,1,0,1,0,0,1,0,1,1,0,662,217498,left,1,126,67_0,1,left
127,1,0,1,0,0,1,0,1,1,0,662,217498,left,1,127,67_0,1,left
128,1,0,1,0,0,1,0,1,1,0,662,217498,left,1,128,67_0,1,left
129,1,0,1,0,0,1,0,1,1,0,662,217498,left,1,129,67_0,1,left
130,1,0,1,0,0,1,0,1,1,0,662,217498,left,1,130,67_0,1,left
131,1,0,1,0,0,1,0,1,1,0,662,217498,left,1,131,67_0,1,left
132,1,0,1,0,0,1,0,1,1,0,662,217498,left,1,132,67_0,1,left
133,1,0,1,0,0,1,0,1,1,0,662,217498,left,1,133,67_0,1,left
134,1,0,1,0,0,1,0,1,1,0,662,217498,left,1,134,67_0,1,left
135,1,0,1,0,0,1,0,1,1,0,662,217498,left,1,135,67_0,1,left
136,1,0,1,0,0,1,0,1,1,0,662,151962,left,1,136,67_0,1,left
137,1,0,1,0,0,1,0,1,1,0,662,151962,left,1,137,67_0,1,left
138,1,0,1,0,0,1,0,1,1,0,662,20890,left,1,138,67_0,2,left
139,1,0,1,0,0,1,0,1,1,0,662,20890,left,1,139,67_0,2,left
140,1,0,1,0,0,1,0,1,1,0,662,20890,left,1,140,67_0,2,left
141,1,0,1,0,0,1,0,1,1,0,662,20890,left,1,141,67_0,2,left
142,1,0,1,0,0,1,0,1,1,0,662,20890,left,1,142,67_0,2,left
143,1,0,1,0,0,1,1,1,1,0,670,21394,left,1,143,67_0,2,left
144,0,0,1,0,1,1,1,1,1,0,190,5042,left,1,144,67_0,2,left
145,0,0,0,0,1,1,0,1,0,0,52,304,left,1,145,67_0,2,left
146,0,0,0,0,1,1,1,1,0,0,60,816,left,1,146,67_0,2,left
147,0,0,0,0,1,1,1,1,0,0,60,816,left,1,147,67_0,2,left
148,0,0,0,0,1,1,1,1,0,0,60,816,left,1,148,67_0,2,left
149,0,0,0,0,0,1,1,1,0,0,28,784,left,1,149,67_0,2,left
150,0,0,0,0,0,1,1,1,1,0,30,786,left,1,150,67_0,2,left
151,0,0,0,0,1,1,1,1,0,0,60,816,left,1,151,67_0,2,left
152,0,0,0,0,1,1,1,1,0,0,60,816,left,1,152,67_0,2,left
153,0,0,0,0,1,1,1,1,0,0,60,816,left,1,153,67_0,2,left
154,0,0,0,0,1,1,1,1,0,0,60,816,left,1,154,67_0,2,left
155,0,0,0,0,1,1,1,1,0,0,60,816,left,1,155,67_0,2,left
156,0,0,0,0,1,1,1,1,0,0,60,816,left,1,156,67_0,2,left
157,0,0,0,0,1,1,1,1,0,0,60,816,left,1,157,67_0,2,left
158,0,0,0,0,1,1,1,1,0,0,60,816,left,1,158,67_0,2,left
159,0,0,0,0,1,1,1,1,0,0,60,816,left,1,159,67_0,2,left
160,0,0,0,0,1,1,1,1,0,0,60,816,left,1,160,67_0,2,left
161,0,0,0,0,1,1,1,1,0,0,60,816,left,1,161,67_0,2,left
162,0,0,0,0,1,1,1,1,0,0,60,816,left,1,162,67_0,2,left
163,0,0,0,0,1,1,1,1,0,0,60,816,left,1,163,67_0,2,left
164,0,0,0,0,1,1,1,1,0,0,60,816,left,1,164,67_0,2,left
165,0,0,0,0,1,1,1,1,0,0,60,816,left,1,165,67_0,2,left
166,0,0,0,0,1,1,1,1,0,0,60,816,left,1,166,67_0,2,left
167,0,0,0,0,1,1,1,1,0,0,60,816,left,1,167,67_0,2,left
168,0,0,0,0,1,1,1,1,0,0,60,816,left,1,168,67_0,2,left
169,0,0,0,0,1,1,1,1,0,0,60,816,left,1,169,67_0,2,left
170,0,0,0,0,1,1,1,1,0,0,60,816,left,1,170,67_0,2,left
171,0,0,0,0,1,1,1,1,0,0,60,816,left,1,171,67_0,2,left
172,0,0,0,0,1,1,1,1,0,0,60,816,left,1,172,67_0,2,left
173,0,0,0,0,1,1,1,1,0,0,60,816,left,1,173,67_0,2,left
174,0,0,0,0,1,1,1,1,0,0,60,816,left,1,174,67_0,2,left
175,0,0,0,0,1,1,1,1,0,0,60,816,left,1,175,67_0,2,left
176,0,0,0,0,1,1,1,1,0,0,60,816,left,1,176,67_0,2,left
177,0,0,0,0,1,1,1,1,0,0,60,816,left,1,177,67_0,2,left
178,0,0,0,0,1,1,1,1,0,0,60,816,left,1,178,67_0,2,left
179,0,0,0,0,1,1,1,1,0,0,60,816,left,1,179,67_0,2,left
180,0,0,0,0,1,1,1,1,0,0,60,816,left,1,180,67_0,2,left
181,0,0,0,0,1,1,1,1,0,0,60,816,left,1,181,67_0,2,left
182,0,0,0,0,1,1,1,1,0,0,60,816,left,1,182,67_0,2,left
183,0,0,0,0,1,1,1,1,0,0,60,816,left,1,183,67_0,2,left
184,0,0,0,0,1,1,1,1,0,0,60,816,left,1,184,67_0,2,left
185,0,0,0,0,1,1,1,1,0,0,60,816,left,1,185,67_0,2,left
186,0,0,0,0,1,1,1,1,0,0,60,816,left,1,186,67_0,2,left
187,0,0,0,0,1,1,1,1,0,0,60,816,left,1,187,67_0,2,left
188,0,0,0,0,1,1,1,1,0,0,60,816,left,1,188,67_0,2,left
189,0,0,0,0,1,1,1,1,0,0,60,816,left,1,189,67_0,2,left
190,0,0,0,0,1,1,1,1,0,0,60,816,left,1,190,67_0,2,left
