,dSPN_left,dSPN_right,iSPN_left,iSPN_right,GPi_left,GPi_right,GPeP_left,GPeP_right,Th_left,Th_right,state_num,state_num_full,chosen_action,trial_num,bin_num,seed,phase,block
0,0,0,0,0,1,0,1,1,0,0,44,800,right,0,0,295_0,0,left
1,0,0,0,0,1,0,1,1,0,0,44,800,right,0,1,295_0,0,left
2,0,0,0,0,1,0,1,1,0,0,44,800,right,0,2,295_0,0,left
3,0,0,0,0,1,1,1,1,0,0,60,816,right,0,3,295_0,0,left
4,0,0,0,0,1,0,1,1,0,0,44,800,right,0,4,295_0,0,left
5,0,0,0,0,1,1,1,1,0,0,60,944,right,0,5,295_0,0,left
6,0,0,0,0,1,1,1,1,0,0,60,100272,right,0,6,295_0,0,left
7,0,0,0,0,1,1,1,1,0,1,61,100273,right,0,7,295_0,0,left
8,0,0,0,0,1,1,1,1,1,1,63,231347,right,0,8,295_0,0,left
9,0,0,0,0,0,0,1,1,1,1,15,231299,right,0,9,295_0,0,left
10,1,0,0,0,0,0,1,1,1,1,527,247691,right,0,10,295_0,0,left
11,1,1,1,1,0,0,1,0,1,1,971,261767,right,0,11,295_0,1,left
12,1,1,1,1,0,0,0,0,1,1,963,261327,right,0,12,295_0,1,left
13,1,1,1,1,0,0,0,0,1,1,963,261327,right,0,13,295_0,1,left
14,1,0,1,1,0,1,0,0,1,1,723,187615,right,0,14,295_0,1,left
15,1,0,1,1,0,1,1,0,1,1,731,188127,right,0,15,295_0,1,left
16,1,0,1,1,0,1,1,0,1,1,731,187095,right,0,16,295_0,1,left
17,1,0,1,1,0,1,0,0,1,1,723,186591,right,0,17,295_0,1,left
18,1,1,1,1,0,1,1,0,1,1,987,195295,right,0,18,295_0,1,left
19,0,1,0,1,0,0,1,0,1,1,331,174663,right,0,19,295_0,1,left
20,0,1,0,1,0,0,1,0,1,1,331,174663,right,0,20,295_0,1,left
21,0,1,0,1,0,0,1,0,1,1,331,174663,right,0,21,295_0,1,left
22,0,1,0,1,0,0,1,0,1,1,331,175687,right,0,22,295_0,1,left
23,0,1,0,1,1,0,1,0,0,1,361,174693,right,0,23,295_0,1,left
24,0,1,0,1,1,0,1,0,0,1,361,174693,right,0,24,295_0,1,left
25,0,1,0,1,1,1,1,0,0,1,377,174709,right,0,25,295_0,1,left
26,0,1,0,1,1,1,1,0,0,1,377,174709,right,0,26,295_0,1,left
27,0,1,0,1,1,0,1,0,0,1,361,174821,right,0,27,295_0,1,left
28,0,1,0,1,1,0,1,0,0,1,361,174821,right,0,28,295_0,1,left
29,0,1,0,1,1,0,1,0,0,1,361,175845,right,0,29,295_0,1,left
30,0,1,0,1,1,0,1,0,0,1,361,175717,right,0,30,295_0,1,left
31,0,1,0,1,1,0,1,0,0,1,361,175717,right,0,31,295_0,1,left
32,0,1,0,1,1,0,1,0,0,1,361,175717,right,0,32,295_0,1,left
33,0,1,0,1,1,0,1,0,0,1,361,175717,right,0,33,295_0,1,left
34,0,1,0,1,1,1,1,0,0,1,377,175733,right,0,34,295_0,1,left
35,0,1,0,1,1,0,1,0,0,1,361,174693,right,0,35,295_0,1,left
36,0,1,0,1,1,0,1,0,0,1,361,174693,right,0,36,295_0,1,left
37,0,1,0,1,1,0,1,0,0,1,361,174693,right,0,37,295_0,1,left
38,0,1,0,1,1,0,1,0,0,1,361,174693,right,0,38,295_0,1,left
39,0,1,0,1,1,0,1,0,0,1,361,10853,right,0,39,295_0,1,left
40,0,1,0,1,1,0,1,0,0,1,361,10853,right,0,40,295_0,1,left
41,0,1,0,1,1,0,1,0,0,1,361,10853,right,0,41,295_0,2,left
42,0,1,0,1,1,0,1,1,0,1,365,11109,right,0,42,295_0,2,left
43,0,1,0,1,1,0,1,1,0,1,365,11105,right,0,43,295_0,2,left
44,0,1,0,1,1,0,1,0,0,1,361,10853,right,0,44,295_0,2,left
45,0,0,0,1,1,0,1,0,0,1,105,2661,right,0,45,295_0,2,left
46,0,0,0,1,1,0,1,1,0,1,109,2917,right,0,46,295_0,2,left
47,0,0,0,1,1,1,1,1,0,1,125,2933,right,0,47,295_0,2,left
48,0,0,0,1,1,1,1,1,0,1,125,2933,right,0,48,295_0,2,left
49,0,0,0,1,1,1,1,0,0,1,121,2677,right,0,49,295_0,2,left
50,0,0,0,1,1,1,1,0,0,0,120,2676,right,0,50,295_0,2,left
51,0,0,0,1,1,1,1,1,0,0,124,2932,right,0,51,295_0,2,left
52,0,0,0,0,1,1,1,1,0,0,60,880,right,0,52,295_0,2,left
53,0,0,0,0,1,1,1,1,0,0,60,880,right,0,53,295_0,2,left
54,0,0,0,0,1,1,1,1,0,0,60,880,right,0,54,295_0,2,left
55,0,0,0,0,1,1,1,1,0,0,60,816,right,0,55,295_0,2,left
56,0,0,0,0,1,1,1,1,0,0,60,816,right,0,56,295_0,2,left
57,0,0,0,0,1,1,1,1,0,0,60,816,right,0,57,295_0,2,left
58,0,0,0,0,1,0,1,1,0,0,44,800,right,0,58,295_0,2,left
59,0,0,0,0,1,1,1,1,0,0,60,816,right,0,59,295_0,2,left
60,0,0,0,0,1,0,1,1,0,0,44,800,right,0,60,295_0,2,left
61,0,0,0,0,1,0,1,1,0,0,44,800,right,0,61,295_0,2,left
62,0,0,0,0,1,0,1,1,0,0,44,800,right,0,62,295_0,2,left
63,0,0,0,0,1,0,1,1,0,0,44,800,right,0,63,295_0,2,left
64,0,0,0,0,1,0,1,1,0,0,44,800,right,0,64,295_0,2,left
65,0,0,0,0,1,0,1,1,0,0,44,800,right,0,65,295_0,2,left
66,0,0,0,0,1,1,1,1,0,0,60,816,right,0,66,295_0,2,left
67,0,0,0,0,1,1,1,1,0,0,60,816,right,0,67,295_0,2,left
68,0,0,0,0,1,1,1,1,0,0,60,816,right,0,68,295_0,2,left
69,0,0,0,0,1,1,1,1,0,0,60,880,right,0,69,295_0,2,left
70,0,0,0,0,1,1,1,1,0,0,60,816,right,0,70,295_0,2,left
71,0,0,0,0,1,1,1,1,0,0,60,816,right,0,71,295_0,2,left
72,0,0,0,0,1,1,1,1,0,0,60,944,right,0,72,295_0,2,left
73,0,0,0,0,1,0,1,1,0,0,44,928,right,0,73,295_0,2,left
74,0,0,0,0,1,0,1,1,0,0,44,928,right,0,74,295_0,2,left
75,0,0,0,0,1,0,1,1,0,0,44,928,right,0,75,295_0,2,left
76,0,0,0,0,1,0,1,1,0,0,44,800,right,0,76,295_0,2,left
77,0,0,0,0,1,0,1,1,0,0,44,800,right,0,77,295_0,2,left
78,0,0,0,0,1,0,1,1,0,0,44,800,right,0,78,295_0,2,left
79,0,0,0,0,1,0,1,1,0,0,44,800,right,0,79,295_0,2,left
80,0,0,0,0,1,0,1,0,0,0,40,548,right,0,80,295_0,2,left
81,0,0,0,0,1,0,1,1,0,0,44,932,right,0,81,295_0,2,left
82,0,0,0,0,1,1,1,1,0,0,60,880,right,0,82,295_0,2,left
83,0,0,0,0,1,1,1,1,0,0,60,880,right,0,83,295_0,2,left
84,0,0,0,0,1,1,1,1,0,0,60,880,right,0,84,295_0,2,left
85,0,0,0,0,1,1,1,1,0,0,60,816,right,0,85,295_0,2,left
86,0,0,0,0,1,1,1,1,0,0,60,816,right,0,86,295_0,2,left
87,0,0,0,0,1,1,1,1,0,0,60,816,right,0,87,295_0,2,left
88,0,0,0,0,1,1,1,1,0,0,60,816,right,0,88,295_0,2,left
89,0,0,0,0,1,1,1,1,0,0,60,816,right,0,89,295_0,2,left
90,0,0,0,0,1,1,1,1,0,0,60,816,right,0,90,295_0,2,left
91,0,0,0,0,1,1,1,1,0,0,60,816,right,0,91,295_0,2,left
92,0,0,0,0,1,1,1,1,0,0,60,816,right,0,92,295_0,2,left
93,0,0,0,0,1,1,1,1,0,0,60,816,right,0,93,295_0,2,left
94,0,0,0,0,1,1,1,1,0,0,60,816,right,0,94,295_0,2,left
95,0,0,0,0,1,1,1,1,0,0,60,816,right,0,95,295_0,2,left
96,0,0,0,0,1,0,1,1,0,0,44,800,right,1,96,295_0,0,left
97,0,0,0,0,1,0,1,1,0,0,44,800,right,1,97,295_0,0,left
98,0,0,0,0,1,0,1,1,0,0,44,800,right,1,98,295_0,0,left
99,0,0,0,0,1,1,1,1,0,1,61,817,right,1,99,295_0,0,left
100,0,0,0,0,1,1,1,1,0,1,61,100145,right,1,100,295_0,0,left
101,0,0,0,0,1,0,1,1,1,1,47,100131,right,1,101,295_0,0,left
102,0,0,0,0,1,1,1,1,1,1,63,231227,right,1,102,295_0,0,left
103,0,0,0,1,1,0,1,1,1,1,111,233387,right,1,103,295_0,0,left
104,0,1,1,1,1,0,0,0,1,1,483,244975,right,1,104,295_0,1,left
105,0,1,1,1,1,0,0,0,1,1,483,244975,right,1,105,295_0,1,left
106,0,1,1,1,1,0,1,0,1,1,491,245487,right,1,106,295_0,1,left
107,0,1,1,1,1,0,1,0,1,1,491,179943,right,1,107,295_0,1,left
108,0,1,1,1,1,0,1,0,1,1,491,179943,right,1,108,295_0,1,left
109,0,1,1,1,0,1,1,0,1,1,475,179799,right,1,109,295_0,1,left
110,0,1,1,1,1,1,1,0,1,1,507,179831,right,1,110,295_0,1,left
111,0,1,1,1,0,1,1,0,1,1,475,178775,right,1,111,295_0,1,left
112,0,1,1,1,1,1,1,0,1,1,507,178807,right,1,112,295_0,1,left
113,0,1,0,1,1,1,1,0,1,1,379,175735,right,1,113,295_0,1,left
114,0,1,0,1,1,1,1,0,1,1,379,174711,right,1,114,295_0,1,left
115,0,1,0,1,1,1,1,0,1,1,379,174711,right,1,115,295_0,1,left
116,0,1,0,1,1,0,1,0,0,1,361,174693,right,1,116,295_0,1,left
117,0,1,0,1,1,0,1,0,1,1,363,174695,right,1,117,295_0,1,left
118,0,1,0,1,1,0,1,0,1,1,363,174695,right,1,118,295_0,1,left
