,dSPN_left,dSPN_right,iSPN_left,iSPN_right,GPi_left,GPi_right,GPeP_left,GPeP_right,Th_left,Th_right,state_num,state_num_full,chosen_action,trial_num,bin_num,seed,phase,block
0,0,0,0,0,1,1,1,1,0,0,60,816,left,0,0,97_0,0,left
1,0,0,0,0,1,1,1,1,0,0,60,816,left,0,1,97_0,0,left
2,0,0,0,0,1,1,1,1,0,0,60,816,left,0,2,97_0,0,left
3,0,0,0,0,1,1,1,1,0,0,60,816,left,0,3,97_0,0,left
4,0,0,0,0,1,1,1,1,0,0,60,816,left,0,4,97_0,0,left
5,0,0,0,0,1,1,1,1,0,0,60,816,left,0,5,97_0,0,left
6,0,0,0,0,1,1,1,1,0,0,60,33584,left,0,6,97_0,0,left
7,0,0,0,0,1,1,1,1,0,0,60,100144,left,0,7,97_0,0,left
8,0,0,0,0,1,1,1,1,0,0,60,231216,left,0,8,97_0,0,left
9,0,0,0,0,1,1,1,1,1,0,62,231218,left,0,9,97_0,0,left
10,1,0,0,0,1,1,1,1,1,1,575,247603,left,0,10,97_0,0,left
11,1,0,0,0,0,1,1,1,1,1,543,247571,left,0,11,97_0,0,left
12,1,0,1,0,0,1,0,1,1,1,663,251163,left,0,12,97_0,0,left
13,1,1,1,0,0,1,0,1,1,1,919,259483,left,0,13,97_0,1,left
14,1,1,1,1,0,0,0,0,1,1,963,261259,left,0,14,97_0,1,left
15,1,1,1,1,1,0,0,0,1,1,995,261295,left,0,15,97_0,1,left
16,1,1,1,1,1,0,0,1,1,1,999,228779,left,0,16,97_0,1,left
17,1,1,1,1,1,0,0,1,1,1,999,228779,left,0,17,97_0,1,left
18,1,1,1,1,1,1,0,1,1,1,1015,227771,left,0,18,97_0,1,left
19,1,1,1,0,1,1,0,1,1,1,951,225723,left,0,19,97_0,1,left
20,1,0,1,0,1,1,0,1,1,0,694,217530,left,0,20,97_0,1,left
21,1,0,1,0,1,1,0,1,1,0,694,217530,left,0,21,97_0,1,left
22,1,0,1,0,1,1,0,1,1,0,694,217530,left,0,22,97_0,1,left
23,1,0,1,0,1,1,0,1,1,0,694,217530,left,0,23,97_0,1,left
24,1,0,1,0,1,1,0,1,1,0,694,217530,left,0,24,97_0,1,left
25,1,0,1,0,1,1,0,1,1,0,694,217530,left,0,25,97_0,1,left
26,1,0,1,0,1,1,0,1,1,0,694,217530,left,0,26,97_0,1,left
27,1,0,1,0,1,1,0,1,1,0,694,217530,left,0,27,97_0,1,left
28,1,0,1,0,1,1,0,1,1,0,694,217530,left,0,28,97_0,1,left
29,1,0,1,0,1,1,0,1,1,0,694,217530,left,0,29,97_0,1,left
30,1,0,1,0,1,1,0,1,1,0,694,217530,left,0,30,97_0,1,left
31,1,0,1,0,1,1,0,1,1,0,694,217530,left,0,31,97_0,1,left
32,1,0,1,0,1,1,0,1,1,0,694,217530,left,0,32,97_0,1,left
33,1,0,1,0,1,1,0,1,1,0,694,217530,left,0,33,97_0,1,left
34,1,0,1,0,1,1,0,1,1,0,694,217530,left,0,34,97_0,1,left
35,1,0,1,0,1,1,0,1,1,0,694,217530,left,0,35,97_0,1,left
36,1,0,1,0,1,1,0,1,1,0,694,217530,left,0,36,97_0,1,left
37,1,0,1,0,1,1,0,1,1,0,694,217530,left,0,37,97_0,1,left
38,1,0,1,0,1,1,0,1,1,0,694,217530,left,0,38,97_0,1,left
39,1,0,1,0,1,1,0,1,1,0,694,217530,left,0,39,97_0,1,left
40,1,0,1,0,0,1,0,1,1,0,662,151962,left,0,40,97_0,1,left
41,1,0,1,0,0,1,0,1,1,0,662,151962,left,0,41,97_0,1,left
42,1,0,1,0,1,1,0,1,1,0,694,20922,left,0,42,97_0,1,left
43,1,0,1,0,1,1,0,1,1,0,694,20922,left,0,43,97_0,2,left
44,1,0,1,0,1,1,1,1,1,0,702,21434,left,0,44,97_0,2,left
45,0,0,1,0,1,1,1,1,1,0,190,5042,left,0,45,97_0,2,left
46,0,0,1,0,1,1,0,1,0,0,180,4400,left,0,46,97_0,2,left
47,1,0,1,0,1,1,0,1,0,0,692,20792,left,0,47,97_0,2,left
48,1,0,0,0,1,1,1,1,0,0,572,17200,left,0,48,97_0,2,left
49,1,0,0,0,1,1,1,1,0,0,572,17200,left,0,49,97_0,2,left
50,1,0,0,0,1,1,1,1,0,0,572,17200,left,0,50,97_0,2,left
51,1,0,0,0,1,1,1,1,0,0,572,17200,left,0,51,97_0,2,left
52,1,0,0,0,1,1,1,1,0,0,572,17200,left,0,52,97_0,2,left
53,0,0,0,0,1,1,1,1,0,0,60,816,left,0,53,97_0,2,left
54,0,0,0,0,1,1,1,1,0,0,60,816,left,0,54,97_0,2,left
55,0,0,0,0,1,1,1,1,0,0,60,816,left,0,55,97_0,2,left
56,0,0,0,0,1,1,1,1,0,0,60,816,left,0,56,97_0,2,left
57,0,0,0,0,1,1,1,1,0,0,60,816,left,0,57,97_0,2,left
58,0,0,0,0,1,1,1,1,0,0,60,816,left,0,58,97_0,2,left
59,0,0,0,0,1,1,1,1,0,0,60,816,left,0,59,97_0,2,left
60,0,0,0,0,1,1,1,1,0,0,60,816,left,0,60,97_0,2,left
61,0,0,0,0,1,1,1,1,0,0,60,816,left,0,61,97_0,2,left
62,0,0,0,0,1,1,1,1,0,0,60,816,left,0,62,97_0,2,left
63,0,0,0,0,1,1,1,1,0,0,60,816,left,0,63,97_0,2,left
64,0,0,0,0,1,1,1,1,0,0,60,816,left,0,64,97_0,2,left
65,0,0,0,0,1,1,1,1,0,0,60,816,left,0,65,97_0,2,left
66,0,0,0,0,1,1,1,1,0,0,60,816,left,0,66,97_0,2,left
67,0,0,0,0,1,1,1,1,0,0,60,816,left,0,67,97_0,2,left
