,bin_num,Time(ms),chosen_action,seed,phase,block,trial_num,CxI_common,Cx_left,Cx_right,dSPN_left,dSPN_right,iSPN_left,iSPN_right,FSI_common,GPeP_left,GPeP_right,GPeA_left,GPeA_right,GPi_left,GPi_right,STN_left,STN_right,Th_left,Th_right,conflict
0,0,0.0,right,191_0,0,left,0,0.7331378299120235,0.0,0.0,3.131313131313131,4.282828282828283,2.9898989898989896,4.040404040404041,6.303030303030303,54.464285714285715,52.72186147186148,2.551834130781499,6.307814992025518,91.41414141414141,87.31313131313131,22.9010101010101,24.68080808080808,1.797979797979798,2.0202020202020203,No
1,1,10.0,right,191_0,0,left,0,0.7168458781362006,0.0,0.0,3.313131313131313,4.222222222222221,2.848484848484848,3.7373737373737375,6.08080808080808,54.191017316017316,53.1926406926407,2.40829346092504,7.3604465709728855,91.2929292929293,88.86868686868685,23.430303030303033,24.008080808080805,2.383838383838383,1.9595959595959593,No
2,2,20.0,right,191_0,0,left,0,0.7412838057999348,0.07427213309566251,0.15597147950089127,3.797979797979798,3.9797979797979797,3.0101010101010104,3.757575757575758,6.06060606060606,53.90692640692641,53.05735930735931,2.456140350877192,7.982456140350876,89.01010101010101,87.59595959595958,24.072727272727267,23.911111111111108,2.202020202020202,1.777777777777778,No
3,3,30.0,right,191_0,0,left,0,0.8879113717823394,1.4557338086749851,1.6785502079619725,3.959595959595959,3.5151515151515156,3.272727272727273,3.9191919191919187,7.03030303030303,54.32359307359308,52.18885281385281,2.4960127591706542,7.814992025518339,88.10101010101008,90.98989898989899,24.115151515151513,24.313131313131308,2.141414141414141,1.6565656565656561,No
4,4,40.0,right,191_0,0,left,0,1.099706744868035,5.496137849079026,4.81283422459893,3.232323232323232,3.070707070707071,3.333333333333334,3.595959595959596,7.939393939393939,53.47673160173161,53.368506493506494,2.6953748006379588,8.030303030303031,88.96969696969695,90.3838383838384,24.32929292929293,23.927272727272726,2.2020202020202015,1.8181818181818181,No
5,5,50.0,right,191_0,0,left,0,1.4825676115998696,9.82620320855615,8.60071301247772,2.787878787878788,2.686868686868687,3.333333333333334,3.1717171717171713,9.252525252525253,53.49296536796537,53.75,3.03030303030303,8.086124401913876,92.86868686868686,91.87878787878789,24.335353535353534,23.686868686868685,2.3838383838383836,2.1212121212121207,No
6,6,60.0,right,191_0,0,left,0,1.9713261648745517,13.614081996434937,12.566844919786094,2.5252525252525246,2.0808080808080804,3.090909090909091,2.525252525252525,10.606060606060606,53.2224025974026,54.84307359307359,3.6602870813397135,8.341307814992023,93.53535353535354,92.82828282828282,24.147474747474742,23.236363636363635,2.525252525252525,3.131313131313131,No
7,7,70.0,right,191_0,0,left,0,2.745193874226132,18.055555555555557,16.443850267379677,2.484848484848485,2.222222222222222,3.5151515151515156,2.9090909090909087,12.040404040404042,53.05194805194805,54.03409090909091,4.27432216905901,8.381180223285487,93.07070707070706,94.1010101010101,23.812121212121212,23.335353535353534,3.838383838383838,4.303030303030302,No
8,8,80.0,right,191_0,0,left,0,3.421309872922776,22.18508615567439,20.603089720736783,2.7070707070707067,1.6565656565656566,4.02020202020202,3.3535353535353534,13.474747474747476,52.02651515151515,54.066558441558435,4.641148325358852,8.221690590111642,94.02020202020202,94.76767676767676,24.11717171717172,23.32929292929293,6.707070707070707,5.959595959595959,No
9,9,90.0,right,191_0,0,left,0,4.195177582274356,24.79203802733214,23.068924539512775,3.575757575757576,2.1212121212121207,4.404040404040402,3.8383838383838382,14.262626262626263,52.02922077922078,53.13852813852813,5.65390749601276,8.28548644338118,91.7979797979798,94.24242424242425,24.418181818181814,23.799999999999997,9.878787878787879,7.636363636363635,No
10,10,100.0,right,191_0,0,left,0,4.871293580971,24.26470588235293,24.22014260249554,4.484848484848484,2.4848484848484844,5.252525252525253,4.141414141414141,14.666666666666668,50.40313852813852,54.0530303030303,6.610845295055822,8.373205741626792,90.2222222222222,93.85858585858585,24.818181818181813,24.549494949494953,11.919191919191919,9.93939393939394,No
11,11,110.0,right,191_0,0,left,0,5.514825676115998,24.108734402852043,24.34640522875816,5.414141414141414,3.595959595959596,6.040404040404041,4.666666666666668,14.909090909090908,49.32088744588745,54.345238095238095,7.360446570972886,8.309409888357258,86.92929292929293,92.46464646464645,25.749494949494952,24.4,14.929292929292929,12.28282828282828,No
12,12,120.0,right,191_0,0,left,0,6.036168132942326,24.145870469399878,24.34640522875816,6.666666666666666,5.757575757575757,6.666666666666668,6.02020202020202,14.96969696969697,50.462662337662344,51.753246753246756,7.615629984051036,7.743221690590111,84.72727272727272,89.49494949494948,25.892929292929296,25.47474747474747,17.555555555555557,14.585858585858585,No
13,13,130.0,right,191_0,0,left,0,6.345715216682958,23.841354723707664,24.420677361853826,7.85858585858586,6.787878787878787,6.828282828282829,6.98989898989899,15.272727272727275,50.75757575757575,50.88203463203463,7.26475279106858,7.256778309409889,83.37373737373737,86.60606060606061,25.36969696969697,26.452525252525252,19.13131313131313,16.747474747474744,No
14,14,140.0,right,191_0,0,left,0,6.663408276311503,23.44028520499109,23.781937017231133,8.585858585858587,8.888888888888886,8.363636363636362,8.323232323232324,15.494949494949493,49.26677489177489,49.81872294372294,7.137161084529507,7.073365231259969,82.62626262626263,84.08080808080807,25.65252525252525,27.321212121212117,19.757575757575754,18.727272727272723,No
15,15,150.0,right,191_0,0,left,0,6.9811013359400445,23.1951871657754,23.94533571004159,9.15151515151515,10.343434343434343,8.383838383838382,8.18181818181818,15.535353535353535,48.08170995670996,51.69101731601731,7.185007974481659,6.794258373205742,83.7979797979798,80.50505050505049,26.62222222222222,26.692929292929293,20.606060606060606,21.65656565656565,No
16,16,160.0,right,191_0,0,left,0,7.095144998370804,24.079025549613778,24.153297682709443,9.616161616161616,14.484848484848486,8.969696969696969,9.919191919191919,15.858585858585856,49.95400432900433,47.77597402597403,8.173843700159487,6.315789473684211,83.31313131313131,74.10101010101009,26.62828282828283,26.65454545454546,21.333333333333332,24.565656565656568,No
