,dSPN_left,dSPN_right,iSPN_left,iSPN_right,GPi_left,GPi_right,GPeP_left,GPeP_right,Th_left,Th_right,state_num,state_num_full,chosen_action,trial_num,bin_num,seed,phase,block
0,0,0,0,0,1,1,1,1,0,0,60,816,left,0,0,43_0,0,left
1,0,0,0,0,1,1,1,1,0,0,60,816,left,0,1,43_0,0,left
2,0,0,0,0,1,1,1,1,0,0,60,816,left,0,2,43_0,0,left
3,0,0,0,0,1,1,1,1,0,0,60,816,left,0,3,43_0,0,left
4,0,0,0,0,1,1,1,1,0,0,60,816,left,0,4,43_0,0,left
5,0,0,0,0,1,1,1,1,0,0,60,816,left,0,5,43_0,0,left
6,0,0,0,0,1,1,1,1,0,0,60,66352,left,0,6,43_0,0,left
7,0,0,0,0,1,1,1,1,0,0,60,100144,left,0,7,43_0,0,left
8,0,0,0,0,1,1,1,1,0,0,60,231216,left,0,8,43_0,0,left
9,0,0,0,0,1,1,1,1,0,0,60,231216,left,0,9,43_0,0,left
10,0,0,0,0,1,1,1,1,1,0,62,231218,left,0,10,43_0,0,left
11,0,0,0,0,1,1,1,1,1,1,63,231219,left,0,11,43_0,0,left
12,0,0,0,0,1,1,1,1,1,1,63,231219,left,0,12,43_0,0,left
13,0,0,0,0,1,1,1,1,1,1,63,231219,left,0,13,43_0,0,left
14,0,1,0,0,1,1,1,1,1,1,319,239539,left,0,14,43_0,0,left
15,1,1,0,0,1,1,1,0,1,1,827,255671,left,0,15,43_0,0,left
16,1,1,0,0,1,1,1,1,1,1,831,255923,left,0,16,43_0,1,left
17,1,1,1,0,1,1,0,1,1,1,951,259579,left,0,17,43_0,1,left
18,1,1,1,1,1,1,0,1,1,1,1015,228859,left,0,18,43_0,1,left
19,1,1,1,0,1,1,0,1,1,1,951,226811,left,0,19,43_0,1,left
20,1,1,1,0,1,1,0,1,1,1,951,226811,left,0,20,43_0,1,left
21,1,1,1,0,1,1,0,1,1,1,951,225787,left,0,21,43_0,1,left
22,1,0,1,0,1,1,0,1,1,1,695,217531,left,0,22,43_0,1,left
23,1,0,1,0,1,1,0,1,1,1,695,217531,left,0,23,43_0,1,left
24,1,0,1,0,1,1,0,1,1,1,695,217531,left,0,24,43_0,1,left
25,1,0,1,0,1,1,0,1,1,0,694,217530,left,0,25,43_0,1,left
26,1,0,1,0,1,1,0,1,1,0,694,217530,left,0,26,43_0,1,left
27,1,0,1,0,1,1,0,1,1,0,694,217530,left,0,27,43_0,1,left
28,1,0,1,0,1,1,0,1,1,0,694,217530,left,0,28,43_0,1,left
29,1,0,1,0,1,1,0,1,1,0,694,217530,left,0,29,43_0,1,left
30,1,0,1,0,1,1,0,1,1,0,694,217530,left,0,30,43_0,1,left
31,1,0,1,0,1,1,0,1,1,0,694,217530,left,0,31,43_0,1,left
32,1,0,1,0,1,1,0,1,1,0,694,217530,left,0,32,43_0,1,left
33,1,0,1,0,1,1,0,1,1,0,694,217530,left,0,33,43_0,1,left
34,1,0,1,0,1,1,0,1,1,0,694,217530,left,0,34,43_0,1,left
35,1,0,1,0,1,1,0,1,1,0,694,217530,left,0,35,43_0,1,left
36,1,0,1,0,1,1,0,1,1,0,694,217530,left,0,36,43_0,1,left
37,1,0,1,0,1,1,0,1,1,0,694,217530,left,0,37,43_0,1,left
38,1,0,1,0,1,1,0,1,1,0,694,217530,left,0,38,43_0,1,left
39,1,0,1,0,1,1,0,1,1,0,694,217530,left,0,39,43_0,1,left
40,1,0,1,0,1,1,0,1,1,0,694,217530,left,0,40,43_0,1,left
41,0,0,1,0,1,1,0,1,1,0,182,201146,left,0,41,43_0,1,left
42,0,0,1,0,1,1,0,1,1,0,182,135610,left,0,42,43_0,1,left
43,1,0,1,0,1,1,0,1,1,0,694,151994,left,0,43,43_0,1,left
44,1,0,1,0,1,1,1,1,1,0,702,152498,left,0,44,43_0,1,left
45,1,0,1,0,1,1,1,1,1,0,702,152498,left,0,45,43_0,1,left
46,1,0,1,0,1,1,1,1,1,0,702,21434,left,0,46,43_0,2,left
47,1,0,0,0,1,1,1,1,1,0,574,17202,left,0,47,43_0,2,left
48,1,0,0,0,1,1,1,1,1,0,574,17202,left,0,48,43_0,2,left
49,1,0,0,0,1,1,0,1,1,0,566,16698,left,0,49,43_0,2,left
50,1,0,0,0,1,1,1,1,1,0,574,17202,left,0,50,43_0,2,left
51,0,0,0,0,1,1,1,1,0,0,60,816,left,0,51,43_0,2,left
52,0,0,0,0,1,1,1,1,0,0,60,816,left,0,52,43_0,2,left
53,0,0,0,0,1,1,1,1,0,0,60,816,left,0,53,43_0,2,left
54,0,0,0,0,1,1,1,1,0,0,60,816,left,0,54,43_0,2,left
55,0,0,0,0,1,1,1,1,0,0,60,816,left,0,55,43_0,2,left
56,0,0,0,0,1,1,1,1,0,0,60,816,left,0,56,43_0,2,left
57,0,0,0,0,1,1,1,1,0,0,60,880,left,0,57,43_0,2,left
58,0,0,0,0,1,1,1,1,0,0,60,816,left,0,58,43_0,2,left
59,0,0,0,0,1,1,1,1,0,0,60,816,left,0,59,43_0,2,left
60,0,0,0,0,1,1,1,1,0,0,60,816,left,0,60,43_0,2,left
61,0,0,0,0,1,1,1,1,0,0,60,816,left,0,61,43_0,2,left
