session,eid,pid,probe,session_path,unit_id,lr_pref,final_label,final_name
hoferlab | SWC_061 | 2020-11-23,493170a6-fd94-4ee4-884f-cc018c17eeb9,68f5f1e4-5e88-4aa5-8a1a-94b691adb11e,probe00,/Users/zhuojunyu/ibl_bwm_cache/hoferlab/Subjects/SWC_061/2020-11-23/001,296,R,-1,unassigned
hoferlab | SWC_061 | 2020-11-23,493170a6-fd94-4ee4-884f-cc018c17eeb9,68f5f1e4-5e88-4aa5-8a1a-94b691adb11e,probe00,/Users/zhuojunyu/ibl_bwm_cache/hoferlab/Subjects/SWC_061/2020-11-23/001,303,L,0,iSPN_left
hoferlab | SWC_061 | 2020-11-23,493170a6-fd94-4ee4-884f-cc018c17eeb9,68f5f1e4-5e88-4aa5-8a1a-94b691adb11e,probe00,/Users/zhuojunyu/ibl_bwm_cache/hoferlab/Subjects/SWC_061/2020-11-23/001,308,R,2,dSPN_right
hoferlab | SWC_061 | 2020-11-23,493170a6-fd94-4ee4-884f-cc018c17eeb9,68f5f1e4-5e88-4aa5-8a1a-94b691adb11e,probe00,/Users/zhuojunyu/ibl_bwm_cache/hoferlab/Subjects/SWC_061/2020-11-23/001,328,R,2,dSPN_right
hoferlab | SWC_061 | 2020-11-23,493170a6-fd94-4ee4-884f-cc018c17eeb9,68f5f1e4-5e88-4aa5-8a1a-94b691adb11e,probe00,/Users/zhuojunyu/ibl_bwm_cache/hoferlab/Subjects/SWC_061/2020-11-23/001,329,L,1,dSPN_left
hoferlab | SWC_061 | 2020-11-23,493170a6-fd94-4ee4-884f-cc018c17eeb9,68f5f1e4-5e88-4aa5-8a1a-94b691adb11e,probe00,/Users/zhuojunyu/ibl_bwm_cache/hoferlab/Subjects/SWC_061/2020-11-23/001,331,R,3,iSPN_right
hoferlab | SWC_061 | 2020-11-23,493170a6-fd94-4ee4-884f-cc018c17eeb9,68f5f1e4-5e88-4aa5-8a1a-94b691adb11e,probe00,/Users/zhuojunyu/ibl_bwm_cache/hoferlab/Subjects/SWC_061/2020-11-23/001,356,R,2,dSPN_right
hoferlab | SWC_061 | 2020-11-23,493170a6-fd94-4ee4-884f-cc018c17eeb9,68f5f1e4-5e88-4aa5-8a1a-94b691adb11e,probe00,/Users/zhuojunyu/ibl_bwm_cache/hoferlab/Subjects/SWC_061/2020-11-23/001,358,L,1,dSPN_left
hoferlab | SWC_061 | 2020-11-23,493170a6-fd94-4ee4-884f-cc018c17eeb9,68f5f1e4-5e88-4aa5-8a1a-94b691adb11e,probe00,/Users/zhuojunyu/ibl_bwm_cache/hoferlab/Subjects/SWC_061/2020-11-23/001,368,R,3,iSPN_right
hoferlab | SWC_061 | 2020-11-23,493170a6-fd94-4ee4-884f-cc018c17eeb9,68f5f1e4-5e88-4aa5-8a1a-94b691adb11e,probe00,/Users/zhuojunyu/ibl_bwm_cache/hoferlab/Subjects/SWC_061/2020-11-23/001,418,L,0,iSPN_left
hoferlab | SWC_061 | 2020-11-23,493170a6-fd94-4ee4-884f-cc018c17eeb9,68f5f1e4-5e88-4aa5-8a1a-94b691adb11e,probe00,/Users/zhuojunyu/ibl_bwm_cache/hoferlab/Subjects/SWC_061/2020-11-23/001,474,L,0,iSPN_left
hoferlab | SWC_061 | 2020-11-23,493170a6-fd94-4ee4-884f-cc018c17eeb9,68f5f1e4-5e88-4aa5-8a1a-94b691adb11e,probe00,/Users/zhuojunyu/ibl_bwm_cache/hoferlab/Subjects/SWC_061/2020-11-23/001,484,L,1,dSPN_left
hoferlab | SWC_061 | 2020-11-23,493170a6-fd94-4ee4-884f-cc018c17eeb9,68f5f1e4-5e88-4aa5-8a1a-94b691adb11e,probe00,/Users/zhuojunyu/ibl_bwm_cache/hoferlab/Subjects/SWC_061/2020-11-23/001,486,L,1,dSPN_left
hoferlab | SWC_061 | 2020-11-23,493170a6-fd94-4ee4-884f-cc018c17eeb9,68f5f1e4-5e88-4aa5-8a1a-94b691adb11e,probe00,/Users/zhuojunyu/ibl_bwm_cache/hoferlab/Subjects/SWC_061/2020-11-23/001,490,L,1,dSPN_left
hoferlab | SWC_061 | 2020-11-23,493170a6-fd94-4ee4-884f-cc018c17eeb9,68f5f1e4-5e88-4aa5-8a1a-94b691adb11e,probe00,/Users/zhuojunyu/ibl_bwm_cache/hoferlab/Subjects/SWC_061/2020-11-23/001,497,L,0,iSPN_left
mrsicflogellab | SWC_038 | 2020-08-01,03063955-2523-47bd-ae57-f7489dd40f15,7bd5627e-b02e-47f1-b476-4bf8eaa726b3,probe01,/Users/zhuojunyu/ibl_bwm_cache/mrsicflogellab/Subjects/SWC_038/2020-08-01/001,77,L,1,iSPN_left
mrsicflogellab | SWC_038 | 2020-08-01,03063955-2523-47bd-ae57-f7489dd40f15,7bd5627e-b02e-47f1-b476-4bf8eaa726b3,probe01,/Users/zhuojunyu/ibl_bwm_cache/mrsicflogellab/Subjects/SWC_038/2020-08-01/001,94,L,0,dSPN_left
mrsicflogellab | SWC_038 | 2020-08-01,03063955-2523-47bd-ae57-f7489dd40f15,7bd5627e-b02e-47f1-b476-4bf8eaa726b3,probe01,/Users/zhuojunyu/ibl_bwm_cache/mrsicflogellab/Subjects/SWC_038/2020-08-01/001,110,R,2,dSPN_right
mrsicflogellab | SWC_038 | 2020-08-01,03063955-2523-47bd-ae57-f7489dd40f15,7bd5627e-b02e-47f1-b476-4bf8eaa726b3,probe01,/Users/zhuojunyu/ibl_bwm_cache/mrsicflogellab/Subjects/SWC_038/2020-08-01/001,131,R,2,dSPN_right
mrsicflogellab | SWC_038 | 2020-08-01,03063955-2523-47bd-ae57-f7489dd40f15,7bd5627e-b02e-47f1-b476-4bf8eaa726b3,probe01,/Users/zhuojunyu/ibl_bwm_cache/mrsicflogellab/Subjects/SWC_038/2020-08-01/001,136,R,2,dSPN_right
mrsicflogellab | SWC_038 | 2020-08-01,03063955-2523-47bd-ae57-f7489dd40f15,7bd5627e-b02e-47f1-b476-4bf8eaa726b3,probe01,/Users/zhuojunyu/ibl_bwm_cache/mrsicflogellab/Subjects/SWC_038/2020-08-01/001,137,L,1,iSPN_left
mrsicflogellab | SWC_038 | 2020-08-01,03063955-2523-47bd-ae57-f7489dd40f15,7bd5627e-b02e-47f1-b476-4bf8eaa726b3,probe01,/Users/zhuojunyu/ibl_bwm_cache/mrsicflogellab/Subjects/SWC_038/2020-08-01/001,151,R,2,dSPN_right
mrsicflogellab | SWC_038 | 2020-08-01,03063955-2523-47bd-ae57-f7489dd40f15,7bd5627e-b02e-47f1-b476-4bf8eaa726b3,probe01,/Users/zhuojunyu/ibl_bwm_cache/mrsicflogellab/Subjects/SWC_038/2020-08-01/001,153,R,2,dSPN_right
mrsicflogellab | SWC_038 | 2020-08-01,03063955-2523-47bd-ae57-f7489dd40f15,7bd5627e-b02e-47f1-b476-4bf8eaa726b3,probe01,/Users/zhuojunyu/ibl_bwm_cache/mrsicflogellab/Subjects/SWC_038/2020-08-01/001,156,R,2,dSPN_right
mrsicflogellab | SWC_038 | 2020-08-01,03063955-2523-47bd-ae57-f7489dd40f15,7bd5627e-b02e-47f1-b476-4bf8eaa726b3,probe01,/Users/zhuojunyu/ibl_bwm_cache/mrsicflogellab/Subjects/SWC_038/2020-08-01/001,161,R,2,dSPN_right
mrsicflogellab | SWC_038 | 2020-08-01,03063955-2523-47bd-ae57-f7489dd40f15,7bd5627e-b02e-47f1-b476-4bf8eaa726b3,probe01,/Users/zhuojunyu/ibl_bwm_cache/mrsicflogellab/Subjects/SWC_038/2020-08-01/001,170,R,2,dSPN_right
mrsicflogellab | SWC_038 | 2020-08-01,03063955-2523-47bd-ae57-f7489dd40f15,7bd5627e-b02e-47f1-b476-4bf8eaa726b3,probe01,/Users/zhuojunyu/ibl_bwm_cache/mrsicflogellab/Subjects/SWC_038/2020-08-01/001,181,R,2,dSPN_right
mrsicflogellab | SWC_038 | 2020-08-01,03063955-2523-47bd-ae57-f7489dd40f15,7bd5627e-b02e-47f1-b476-4bf8eaa726b3,probe01,/Users/zhuojunyu/ibl_bwm_cache/mrsicflogellab/Subjects/SWC_038/2020-08-01/001,193,R,2,dSPN_right
mrsicflogellab | SWC_038 | 2020-08-01,03063955-2523-47bd-ae57-f7489dd40f15,7bd5627e-b02e-47f1-b476-4bf8eaa726b3,probe01,/Users/zhuojunyu/ibl_bwm_cache/mrsicflogellab/Subjects/SWC_038/2020-08-01/001,196,R,2,dSPN_right
mrsicflogellab | SWC_038 | 2020-08-01,03063955-2523-47bd-ae57-f7489dd40f15,7bd5627e-b02e-47f1-b476-4bf8eaa726b3,probe01,/Users/zhuojunyu/ibl_bwm_cache/mrsicflogellab/Subjects/SWC_038/2020-08-01/001,201,L,0,dSPN_left
mrsicflogellab | SWC_038 | 2020-08-01,03063955-2523-47bd-ae57-f7489dd40f15,7bd5627e-b02e-47f1-b476-4bf8eaa726b3,probe01,/Users/zhuojunyu/ibl_bwm_cache/mrsicflogellab/Subjects/SWC_038/2020-08-01/001,207,R,2,dSPN_right
mrsicflogellab | SWC_038 | 2020-08-01,03063955-2523-47bd-ae57-f7489dd40f15,7bd5627e-b02e-47f1-b476-4bf8eaa726b3,probe01,/Users/zhuojunyu/ibl_bwm_cache/mrsicflogellab/Subjects/SWC_038/2020-08-01/001,209,R,2,dSPN_right
mrsicflogellab | SWC_038 | 2020-08-01,03063955-2523-47bd-ae57-f7489dd40f15,7bd5627e-b02e-47f1-b476-4bf8eaa726b3,probe01,/Users/zhuojunyu/ibl_bwm_cache/mrsicflogellab/Subjects/SWC_038/2020-08-01/001,216,R,3,iSPN_right
mrsicflogellab | SWC_038 | 2020-08-01,03063955-2523-47bd-ae57-f7489dd40f15,7bd5627e-b02e-47f1-b476-4bf8eaa726b3,probe01,/Users/zhuojunyu/ibl_bwm_cache/mrsicflogellab/Subjects/SWC_038/2020-08-01/001,227,R,2,dSPN_right
mrsicflogellab | SWC_038 | 2020-08-01,03063955-2523-47bd-ae57-f7489dd40f15,7bd5627e-b02e-47f1-b476-4bf8eaa726b3,probe01,/Users/zhuojunyu/ibl_bwm_cache/mrsicflogellab/Subjects/SWC_038/2020-08-01/001,232,L,-1,unassigned
mrsicflogellab | SWC_038 | 2020-08-01,03063955-2523-47bd-ae57-f7489dd40f15,7bd5627e-b02e-47f1-b476-4bf8eaa726b3,probe01,/Users/zhuojunyu/ibl_bwm_cache/mrsicflogellab/Subjects/SWC_038/2020-08-01/001,235,R,2,dSPN_right
mrsicflogellab | SWC_038 | 2020-08-01,03063955-2523-47bd-ae57-f7489dd40f15,7bd5627e-b02e-47f1-b476-4bf8eaa726b3,probe01,/Users/zhuojunyu/ibl_bwm_cache/mrsicflogellab/Subjects/SWC_038/2020-08-01/001,246,R,2,dSPN_right
mrsicflogellab | SWC_038 | 2020-08-01,03063955-2523-47bd-ae57-f7489dd40f15,7bd5627e-b02e-47f1-b476-4bf8eaa726b3,probe01,/Users/zhuojunyu/ibl_bwm_cache/mrsicflogellab/Subjects/SWC_038/2020-08-01/001,248,R,2,dSPN_right
mrsicflogellab | SWC_038 | 2020-08-01,03063955-2523-47bd-ae57-f7489dd40f15,7bd5627e-b02e-47f1-b476-4bf8eaa726b3,probe01,/Users/zhuojunyu/ibl_bwm_cache/mrsicflogellab/Subjects/SWC_038/2020-08-01/001,249,R,2,dSPN_right
mrsicflogellab | SWC_038 | 2020-08-01,03063955-2523-47bd-ae57-f7489dd40f15,7bd5627e-b02e-47f1-b476-4bf8eaa726b3,probe01,/Users/zhuojunyu/ibl_bwm_cache/mrsicflogellab/Subjects/SWC_038/2020-08-01/001,259,R,2,dSPN_right
mrsicflogellab | SWC_038 | 2020-08-01,03063955-2523-47bd-ae57-f7489dd40f15,7bd5627e-b02e-47f1-b476-4bf8eaa726b3,probe01,/Users/zhuojunyu/ibl_bwm_cache/mrsicflogellab/Subjects/SWC_038/2020-08-01/001,270,R,2,dSPN_right
mrsicflogellab | SWC_038 | 2020-08-01,03063955-2523-47bd-ae57-f7489dd40f15,7bd5627e-b02e-47f1-b476-4bf8eaa726b3,probe01,/Users/zhuojunyu/ibl_bwm_cache/mrsicflogellab/Subjects/SWC_038/2020-08-01/001,276,R,2,dSPN_right
mrsicflogellab | SWC_038 | 2020-08-01,03063955-2523-47bd-ae57-f7489dd40f15,7bd5627e-b02e-47f1-b476-4bf8eaa726b3,probe01,/Users/zhuojunyu/ibl_bwm_cache/mrsicflogellab/Subjects/SWC_038/2020-08-01/001,284,R,2,dSPN_right
mrsicflogellab | SWC_038 | 2020-08-01,03063955-2523-47bd-ae57-f7489dd40f15,7bd5627e-b02e-47f1-b476-4bf8eaa726b3,probe01,/Users/zhuojunyu/ibl_bwm_cache/mrsicflogellab/Subjects/SWC_038/2020-08-01/001,289,R,2,dSPN_right
mrsicflogellab | SWC_038 | 2020-08-01,03063955-2523-47bd-ae57-f7489dd40f15,7bd5627e-b02e-47f1-b476-4bf8eaa726b3,probe01,/Users/zhuojunyu/ibl_bwm_cache/mrsicflogellab/Subjects/SWC_038/2020-08-01/001,290,R,2,dSPN_right
mrsicflogellab | SWC_038 | 2020-08-01,03063955-2523-47bd-ae57-f7489dd40f15,7bd5627e-b02e-47f1-b476-4bf8eaa726b3,probe01,/Users/zhuojunyu/ibl_bwm_cache/mrsicflogellab/Subjects/SWC_038/2020-08-01/001,292,L,1,iSPN_left
mrsicflogellab | SWC_038 | 2020-08-01,03063955-2523-47bd-ae57-f7489dd40f15,7bd5627e-b02e-47f1-b476-4bf8eaa726b3,probe01,/Users/zhuojunyu/ibl_bwm_cache/mrsicflogellab/Subjects/SWC_038/2020-08-01/001,305,R,2,dSPN_right
mrsicflogellab | SWC_038 | 2020-08-01,03063955-2523-47bd-ae57-f7489dd40f15,7bd5627e-b02e-47f1-b476-4bf8eaa726b3,probe01,/Users/zhuojunyu/ibl_bwm_cache/mrsicflogellab/Subjects/SWC_038/2020-08-01/001,312,L,0,dSPN_left
mrsicflogellab | SWC_038 | 2020-08-01,03063955-2523-47bd-ae57-f7489dd40f15,7bd5627e-b02e-47f1-b476-4bf8eaa726b3,probe01,/Users/zhuojunyu/ibl_bwm_cache/mrsicflogellab/Subjects/SWC_038/2020-08-01/001,357,R,3,iSPN_right
mrsicflogellab | SWC_038 | 2020-08-01,03063955-2523-47bd-ae57-f7489dd40f15,7bd5627e-b02e-47f1-b476-4bf8eaa726b3,probe01,/Users/zhuojunyu/ibl_bwm_cache/mrsicflogellab/Subjects/SWC_038/2020-08-01/001,698,R,3,iSPN_right
mrsicflogellab | SWC_038 | 2020-08-01,03063955-2523-47bd-ae57-f7489dd40f15,7bd5627e-b02e-47f1-b476-4bf8eaa726b3,probe01,/Users/zhuojunyu/ibl_bwm_cache/mrsicflogellab/Subjects/SWC_038/2020-08-01/001,714,L,-1,unassigned
mrsicflogellab | SWC_038 | 2020-08-01,03063955-2523-47bd-ae57-f7489dd40f15,7bd5627e-b02e-47f1-b476-4bf8eaa726b3,probe01,/Users/zhuojunyu/ibl_bwm_cache/mrsicflogellab/Subjects/SWC_038/2020-08-01/001,715,R,-1,unassigned
mrsicflogellab | SWC_038 | 2020-08-01,03063955-2523-47bd-ae57-f7489dd40f15,7bd5627e-b02e-47f1-b476-4bf8eaa726b3,probe01,/Users/zhuojunyu/ibl_bwm_cache/mrsicflogellab/Subjects/SWC_038/2020-08-01/001,744,R,2,dSPN_right
mrsicflogellab | SWC_038 | 2020-07-31,1e45d992-c356-40e1-9be1-a506d944896f,2b3c3126-11f3-4a8e-aa44-2f965bf8ab9c,probe01,/Users/zhuojunyu/ibl_bwm_cache/mrsicflogellab/Subjects/SWC_038/2020-07-31/001,112,R,2,iSPN_right
mrsicflogellab | SWC_038 | 2020-07-31,1e45d992-c356-40e1-9be1-a506d944896f,2b3c3126-11f3-4a8e-aa44-2f965bf8ab9c,probe01,/Users/zhuojunyu/ibl_bwm_cache/mrsicflogellab/Subjects/SWC_038/2020-07-31/001,120,R,3,dSPN_right
mrsicflogellab | SWC_038 | 2020-07-31,1e45d992-c356-40e1-9be1-a506d944896f,2b3c3126-11f3-4a8e-aa44-2f965bf8ab9c,probe01,/Users/zhuojunyu/ibl_bwm_cache/mrsicflogellab/Subjects/SWC_038/2020-07-31/001,151,L,0,iSPN_left
mrsicflogellab | SWC_038 | 2020-07-31,1e45d992-c356-40e1-9be1-a506d944896f,2b3c3126-11f3-4a8e-aa44-2f965bf8ab9c,probe01,/Users/zhuojunyu/ibl_bwm_cache/mrsicflogellab/Subjects/SWC_038/2020-07-31/001,193,R,2,iSPN_right
mrsicflogellab | SWC_038 | 2020-07-31,1e45d992-c356-40e1-9be1-a506d944896f,2b3c3126-11f3-4a8e-aa44-2f965bf8ab9c,probe01,/Users/zhuojunyu/ibl_bwm_cache/mrsicflogellab/Subjects/SWC_038/2020-07-31/001,203,L,0,iSPN_left
mrsicflogellab | SWC_038 | 2020-07-31,1e45d992-c356-40e1-9be1-a506d944896f,2b3c3126-11f3-4a8e-aa44-2f965bf8ab9c,probe01,/Users/zhuojunyu/ibl_bwm_cache/mrsicflogellab/Subjects/SWC_038/2020-07-31/001,214,R,-1,unassigned
mrsicflogellab | SWC_038 | 2020-07-31,1e45d992-c356-40e1-9be1-a506d944896f,2b3c3126-11f3-4a8e-aa44-2f965bf8ab9c,probe01,/Users/zhuojunyu/ibl_bwm_cache/mrsicflogellab/Subjects/SWC_038/2020-07-31/001,217,R,2,iSPN_right
mrsicflogellab | SWC_038 | 2020-07-31,1e45d992-c356-40e1-9be1-a506d944896f,2b3c3126-11f3-4a8e-aa44-2f965bf8ab9c,probe01,/Users/zhuojunyu/ibl_bwm_cache/mrsicflogellab/Subjects/SWC_038/2020-07-31/001,274,R,3,dSPN_right
mrsicflogellab | SWC_038 | 2020-07-31,1e45d992-c356-40e1-9be1-a506d944896f,2b3c3126-11f3-4a8e-aa44-2f965bf8ab9c,probe01,/Users/zhuojunyu/ibl_bwm_cache/mrsicflogellab/Subjects/SWC_038/2020-07-31/001,281,R,-1,unassigned
mrsicflogellab | SWC_038 | 2020-07-31,1e45d992-c356-40e1-9be1-a506d944896f,2b3c3126-11f3-4a8e-aa44-2f965bf8ab9c,probe01,/Users/zhuojunyu/ibl_bwm_cache/mrsicflogellab/Subjects/SWC_038/2020-07-31/001,346,R,2,iSPN_right
mrsicflogellab | SWC_038 | 2020-07-31,1e45d992-c356-40e1-9be1-a506d944896f,2b3c3126-11f3-4a8e-aa44-2f965bf8ab9c,probe01,/Users/zhuojunyu/ibl_bwm_cache/mrsicflogellab/Subjects/SWC_038/2020-07-31/001,352,L,1,dSPN_left
mrsicflogellab | SWC_038 | 2020-07-31,1e45d992-c356-40e1-9be1-a506d944896f,2b3c3126-11f3-4a8e-aa44-2f965bf8ab9c,probe01,/Users/zhuojunyu/ibl_bwm_cache/mrsicflogellab/Subjects/SWC_038/2020-07-31/001,354,L,0,iSPN_left
mrsicflogellab | SWC_038 | 2020-07-31,1e45d992-c356-40e1-9be1-a506d944896f,2b3c3126-11f3-4a8e-aa44-2f965bf8ab9c,probe01,/Users/zhuojunyu/ibl_bwm_cache/mrsicflogellab/Subjects/SWC_038/2020-07-31/001,355,L,0,iSPN_left
mrsicflogellab | SWC_038 | 2020-07-31,1e45d992-c356-40e1-9be1-a506d944896f,2b3c3126-11f3-4a8e-aa44-2f965bf8ab9c,probe01,/Users/zhuojunyu/ibl_bwm_cache/mrsicflogellab/Subjects/SWC_038/2020-07-31/001,362,L,0,iSPN_left
mrsicflogellab | SWC_038 | 2020-07-31,1e45d992-c356-40e1-9be1-a506d944896f,2b3c3126-11f3-4a8e-aa44-2f965bf8ab9c,probe01,/Users/zhuojunyu/ibl_bwm_cache/mrsicflogellab/Subjects/SWC_038/2020-07-31/001,415,L,1,dSPN_left
mrsicflogellab | SWC_038 | 2020-07-31,1e45d992-c356-40e1-9be1-a506d944896f,2b3c3126-11f3-4a8e-aa44-2f965bf8ab9c,probe01,/Users/zhuojunyu/ibl_bwm_cache/mrsicflogellab/Subjects/SWC_038/2020-07-31/001,419,R,2,iSPN_right
mrsicflogellab | SWC_038 | 2020-07-31,1e45d992-c356-40e1-9be1-a506d944896f,2b3c3126-11f3-4a8e-aa44-2f965bf8ab9c,probe01,/Users/zhuojunyu/ibl_bwm_cache/mrsicflogellab/Subjects/SWC_038/2020-07-31/001,457,R,-1,unassigned
mrsicflogellab | SWC_038 | 2020-07-31,1e45d992-c356-40e1-9be1-a506d944896f,2b3c3126-11f3-4a8e-aa44-2f965bf8ab9c,probe01,/Users/zhuojunyu/ibl_bwm_cache/mrsicflogellab/Subjects/SWC_038/2020-07-31/001,1138,R,-1,unassigned
mrsicflogellab | SWC_038 | 2020-07-31,1e45d992-c356-40e1-9be1-a506d944896f,2b3c3126-11f3-4a8e-aa44-2f965bf8ab9c,probe01,/Users/zhuojunyu/ibl_bwm_cache/mrsicflogellab/Subjects/SWC_038/2020-07-31/001,1159,L,1,dSPN_left
mrsicflogellab | SWC_038 | 2020-07-31,1e45d992-c356-40e1-9be1-a506d944896f,2b3c3126-11f3-4a8e-aa44-2f965bf8ab9c,probe01,/Users/zhuojunyu/ibl_bwm_cache/mrsicflogellab/Subjects/SWC_038/2020-07-31/001,1166,R,3,dSPN_right
mrsicflogellab | SWC_038 | 2020-07-31,1e45d992-c356-40e1-9be1-a506d944896f,2b3c3126-11f3-4a8e-aa44-2f965bf8ab9c,probe01,/Users/zhuojunyu/ibl_bwm_cache/mrsicflogellab/Subjects/SWC_038/2020-07-31/001,1198,R,-1,unassigned
cortexlab | KS086 | 2022-03-16,ffef0311-8ffa-49e3-a857-b3adf6d86e12,4279e354-a6b8-4eff-8245-7c8723b07834,probe00,/Users/zhuojunyu/ibl_bwm_cache/cortexlab/Subjects/KS086/2022-03-16/001,52,L,1,iSPN_left
cortexlab | KS086 | 2022-03-16,ffef0311-8ffa-49e3-a857-b3adf6d86e12,4279e354-a6b8-4eff-8245-7c8723b07834,probe00,/Users/zhuojunyu/ibl_bwm_cache/cortexlab/Subjects/KS086/2022-03-16/001,89,R,2,dSPN_right
cortexlab | KS086 | 2022-03-16,ffef0311-8ffa-49e3-a857-b3adf6d86e12,4279e354-a6b8-4eff-8245-7c8723b07834,probe00,/Users/zhuojunyu/ibl_bwm_cache/cortexlab/Subjects/KS086/2022-03-16/001,142,L,1,iSPN_left
cortexlab | KS086 | 2022-03-16,ffef0311-8ffa-49e3-a857-b3adf6d86e12,4279e354-a6b8-4eff-8245-7c8723b07834,probe00,/Users/zhuojunyu/ibl_bwm_cache/cortexlab/Subjects/KS086/2022-03-16/001,152,R,3,iSPN_right
cortexlab | KS086 | 2022-03-16,ffef0311-8ffa-49e3-a857-b3adf6d86e12,4279e354-a6b8-4eff-8245-7c8723b07834,probe00,/Users/zhuojunyu/ibl_bwm_cache/cortexlab/Subjects/KS086/2022-03-16/001,177,L,0,dSPN_left
cortexlab | KS086 | 2022-03-16,ffef0311-8ffa-49e3-a857-b3adf6d86e12,4279e354-a6b8-4eff-8245-7c8723b07834,probe00,/Users/zhuojunyu/ibl_bwm_cache/cortexlab/Subjects/KS086/2022-03-16/001,178,R,3,iSPN_right
cortexlab | KS086 | 2022-03-16,ffef0311-8ffa-49e3-a857-b3adf6d86e12,4279e354-a6b8-4eff-8245-7c8723b07834,probe00,/Users/zhuojunyu/ibl_bwm_cache/cortexlab/Subjects/KS086/2022-03-16/001,207,L,1,iSPN_left
cortexlab | KS086 | 2022-03-16,ffef0311-8ffa-49e3-a857-b3adf6d86e12,4279e354-a6b8-4eff-8245-7c8723b07834,probe00,/Users/zhuojunyu/ibl_bwm_cache/cortexlab/Subjects/KS086/2022-03-16/001,244,L,0,dSPN_left
cortexlab | KS086 | 2022-03-16,ffef0311-8ffa-49e3-a857-b3adf6d86e12,4279e354-a6b8-4eff-8245-7c8723b07834,probe00,/Users/zhuojunyu/ibl_bwm_cache/cortexlab/Subjects/KS086/2022-03-16/001,263,R,3,iSPN_right
cortexlab | KS086 | 2022-03-16,ffef0311-8ffa-49e3-a857-b3adf6d86e12,4279e354-a6b8-4eff-8245-7c8723b07834,probe00,/Users/zhuojunyu/ibl_bwm_cache/cortexlab/Subjects/KS086/2022-03-16/001,269,L,1,iSPN_left
cortexlab | KS086 | 2022-03-16,ffef0311-8ffa-49e3-a857-b3adf6d86e12,4279e354-a6b8-4eff-8245-7c8723b07834,probe00,/Users/zhuojunyu/ibl_bwm_cache/cortexlab/Subjects/KS086/2022-03-16/001,311,R,3,iSPN_right
cortexlab | KS086 | 2022-03-16,ffef0311-8ffa-49e3-a857-b3adf6d86e12,4279e354-a6b8-4eff-8245-7c8723b07834,probe00,/Users/zhuojunyu/ibl_bwm_cache/cortexlab/Subjects/KS086/2022-03-16/001,321,R,3,iSPN_right
cortexlab | KS086 | 2022-03-16,ffef0311-8ffa-49e3-a857-b3adf6d86e12,4279e354-a6b8-4eff-8245-7c8723b07834,probe00,/Users/zhuojunyu/ibl_bwm_cache/cortexlab/Subjects/KS086/2022-03-16/001,403,R,2,dSPN_right
cortexlab | KS086 | 2022-03-16,ffef0311-8ffa-49e3-a857-b3adf6d86e12,4279e354-a6b8-4eff-8245-7c8723b07834,probe00,/Users/zhuojunyu/ibl_bwm_cache/cortexlab/Subjects/KS086/2022-03-16/001,408,R,3,iSPN_right
cortexlab | KS086 | 2022-03-16,ffef0311-8ffa-49e3-a857-b3adf6d86e12,4279e354-a6b8-4eff-8245-7c8723b07834,probe00,/Users/zhuojunyu/ibl_bwm_cache/cortexlab/Subjects/KS086/2022-03-16/001,453,R,3,iSPN_right
cortexlab | KS086 | 2022-03-16,ffef0311-8ffa-49e3-a857-b3adf6d86e12,4279e354-a6b8-4eff-8245-7c8723b07834,probe00,/Users/zhuojunyu/ibl_bwm_cache/cortexlab/Subjects/KS086/2022-03-16/001,454,R,3,iSPN_right
cortexlab | KS086 | 2022-03-16,ffef0311-8ffa-49e3-a857-b3adf6d86e12,4279e354-a6b8-4eff-8245-7c8723b07834,probe00,/Users/zhuojunyu/ibl_bwm_cache/cortexlab/Subjects/KS086/2022-03-16/001,504,R,3,iSPN_right
cortexlab | KS086 | 2022-03-16,ffef0311-8ffa-49e3-a857-b3adf6d86e12,4279e354-a6b8-4eff-8245-7c8723b07834,probe00,/Users/zhuojunyu/ibl_bwm_cache/cortexlab/Subjects/KS086/2022-03-16/001,517,L,0,dSPN_left
cortexlab | KS086 | 2022-03-16,ffef0311-8ffa-49e3-a857-b3adf6d86e12,4279e354-a6b8-4eff-8245-7c8723b07834,probe00,/Users/zhuojunyu/ibl_bwm_cache/cortexlab/Subjects/KS086/2022-03-16/001,527,R,3,iSPN_right
cortexlab | KS086 | 2022-03-16,ffef0311-8ffa-49e3-a857-b3adf6d86e12,4279e354-a6b8-4eff-8245-7c8723b07834,probe00,/Users/zhuojunyu/ibl_bwm_cache/cortexlab/Subjects/KS086/2022-03-16/001,533,L,0,dSPN_left
cortexlab | KS086 | 2022-03-16,ffef0311-8ffa-49e3-a857-b3adf6d86e12,4279e354-a6b8-4eff-8245-7c8723b07834,probe00,/Users/zhuojunyu/ibl_bwm_cache/cortexlab/Subjects/KS086/2022-03-16/001,542,L,0,dSPN_left
cortexlab | KS086 | 2022-03-16,ffef0311-8ffa-49e3-a857-b3adf6d86e12,4279e354-a6b8-4eff-8245-7c8723b07834,probe00,/Users/zhuojunyu/ibl_bwm_cache/cortexlab/Subjects/KS086/2022-03-16/001,545,R,2,dSPN_right
cortexlab | KS086 | 2022-03-16,ffef0311-8ffa-49e3-a857-b3adf6d86e12,4279e354-a6b8-4eff-8245-7c8723b07834,probe00,/Users/zhuojunyu/ibl_bwm_cache/cortexlab/Subjects/KS086/2022-03-16/001,576,R,3,iSPN_right
