,dSPN_left,dSPN_right,iSPN_left,iSPN_right,GPi_left,GPi_right,GPeP_left,GPeP_right,Th_left,Th_right,state_num,state_num_full,chosen_action,trial_num,bin_num,seed,phase,block
0,0,0,0,0,1,1,1,1,0,0,60,816,right,0,0,98_0,0,left
1,0,0,0,0,1,1,1,1,0,0,60,816,right,0,1,98_0,0,left
2,0,0,0,0,1,1,1,1,0,0,60,816,right,0,2,98_0,0,left
3,0,0,0,0,1,1,1,1,0,0,60,816,right,0,3,98_0,0,left
4,0,0,0,0,1,1,1,1,0,0,60,816,right,0,4,98_0,0,left
5,0,0,0,0,1,1,1,1,0,0,60,816,right,0,5,98_0,0,left
6,0,0,0,0,1,1,1,1,0,0,60,100144,right,0,6,98_0,0,left
7,0,0,0,0,1,1,1,1,0,0,60,100144,right,0,7,98_0,0,left
8,0,0,0,0,1,1,1,1,0,0,60,231216,right,0,8,98_0,0,left
9,0,0,0,0,1,1,1,1,1,0,62,231218,right,0,9,98_0,0,left
10,0,0,0,0,1,1,1,1,1,1,63,231219,right,0,10,98_0,0,left
11,0,1,0,0,1,1,0,1,1,1,311,238899,right,0,11,98_0,0,left
12,1,1,1,1,1,0,0,1,1,1,999,261419,right,0,12,98_0,0,left
13,1,1,1,1,0,0,1,0,1,1,971,261767,right,0,13,98_0,1,left
14,1,1,1,1,0,0,1,0,1,1,971,261831,right,0,14,98_0,1,left
15,1,1,1,1,0,0,0,0,1,1,963,195783,right,0,15,98_0,1,left
16,1,1,1,1,0,0,1,0,1,1,971,196295,right,0,16,98_0,1,left
17,1,1,0,1,0,0,1,0,1,1,843,191175,right,0,17,98_0,1,left
18,1,1,0,1,0,0,1,0,1,1,843,191047,right,0,18,98_0,1,left
19,1,1,0,1,1,0,1,1,1,1,879,191335,right,0,19,98_0,1,left
20,0,1,0,1,1,0,1,0,1,1,363,174695,right,0,20,98_0,1,left
21,0,1,0,1,1,0,1,0,0,1,361,174693,right,0,21,98_0,1,left
22,0,1,0,1,1,0,1,0,0,1,361,174693,right,0,22,98_0,1,left
23,0,1,0,1,1,0,1,0,0,1,361,174693,right,0,23,98_0,1,left
24,0,1,0,1,1,0,1,0,0,1,361,174693,right,0,24,98_0,1,left
25,0,1,0,1,1,0,1,0,0,1,361,174693,right,0,25,98_0,1,left
26,0,1,0,1,1,0,1,0,0,1,361,174693,right,0,26,98_0,1,left
27,0,1,0,1,1,0,1,0,0,1,361,174693,right,0,27,98_0,1,left
28,0,1,0,1,1,0,1,0,0,1,361,174693,right,0,28,98_0,1,left
29,0,1,0,1,1,0,1,0,0,1,361,174693,right,0,29,98_0,1,left
30,0,1,0,1,1,0,1,0,0,1,361,174693,right,0,30,98_0,1,left
31,0,1,0,1,1,0,1,0,0,1,361,174693,right,0,31,98_0,1,left
32,0,1,0,1,1,0,1,0,0,1,361,174693,right,0,32,98_0,1,left
33,0,1,0,1,1,0,1,0,0,1,361,174693,right,0,33,98_0,1,left
34,0,1,0,1,1,0,1,0,0,1,361,174693,right,0,34,98_0,1,left
35,0,1,0,1,1,0,1,0,0,1,361,174693,right,0,35,98_0,1,left
36,0,1,0,1,1,0,1,0,0,1,361,174693,right,0,36,98_0,1,left
37,0,1,0,1,1,0,1,0,0,1,361,174693,right,0,37,98_0,1,left
38,0,1,0,1,1,0,1,0,0,1,361,174693,right,0,38,98_0,1,left
39,0,1,0,1,1,0,1,0,0,1,361,141925,right,0,39,98_0,1,left
40,0,1,0,1,1,0,1,0,0,1,361,141925,right,0,40,98_0,1,left
41,0,1,0,1,1,0,1,0,0,1,361,10853,right,0,41,98_0,1,left
42,0,1,0,1,1,0,1,0,0,1,361,10853,right,0,42,98_0,1,left
43,0,1,0,1,1,0,1,0,0,1,361,10853,right,0,43,98_0,2,left
44,0,1,0,1,1,0,1,0,0,1,361,10853,right,0,44,98_0,2,left
45,0,1,0,1,1,0,1,0,0,1,361,10853,right,0,45,98_0,2,left
46,0,1,0,1,1,0,1,0,0,1,361,10853,right,0,46,98_0,2,left
47,0,1,0,1,1,0,1,1,0,1,365,11109,right,0,47,98_0,2,left
48,0,1,0,0,1,0,1,1,0,1,301,8997,right,0,48,98_0,2,left
49,0,1,0,0,1,0,1,1,0,1,301,8993,right,0,49,98_0,2,left
50,0,1,0,0,1,0,1,1,0,1,301,8993,right,0,50,98_0,2,left
51,0,1,0,0,1,0,1,1,0,1,301,8993,right,0,51,98_0,2,left
52,0,1,0,0,1,0,1,1,0,1,301,8993,right,0,52,98_0,2,left
53,0,1,0,0,1,0,1,1,0,0,300,8992,right,0,53,98_0,2,left
54,0,1,0,0,1,0,1,1,0,0,300,8992,right,0,54,98_0,2,left
55,0,0,0,0,1,1,1,1,0,0,60,816,right,0,55,98_0,2,left
56,0,0,0,0,1,1,1,1,0,0,60,944,right,0,56,98_0,2,left
57,0,0,0,0,1,1,1,1,0,0,60,816,right,0,57,98_0,2,left
58,0,0,0,0,1,1,1,1,0,0,60,816,right,0,58,98_0,2,left
59,0,0,0,0,1,1,1,1,0,0,60,816,right,0,59,98_0,2,left
60,0,0,0,0,1,1,1,1,0,0,60,816,right,0,60,98_0,2,left
61,0,0,0,0,1,1,1,1,0,0,60,816,right,0,61,98_0,2,left
62,0,0,0,0,1,1,1,1,0,0,60,880,right,0,62,98_0,2,left
63,0,0,0,0,1,1,1,1,0,0,60,880,right,0,63,98_0,2,left
64,0,0,0,0,1,1,1,1,0,0,60,816,right,0,64,98_0,2,left
65,0,0,0,0,1,1,1,1,0,0,60,816,right,0,65,98_0,2,left
