,bin_num,Time(ms),chosen_action,seed,phase,block,trial_num,CxI_common,Cx_left,Cx_right,dSPN_left,dSPN_right,iSPN_left,iSPN_right,FSI_common,GPeP_left,GPeP_right,GPeA_left,GPeA_right,GPi_left,GPi_right,STN_left,STN_right,Th_left,Th_right,conflict
0,0,0.0,right,203_0,0,left,0,0.5946562398175301,0.0,0.0,5.13131313131313,2.1010101010101008,4.040404040404041,4.828282828282827,6.747474747474748,55.01082251082252,52.058982683982684,7.918660287081338,8.66028708133971,78.14141414141413,88.72727272727273,24.763636363636362,24.07070707070707,4.686868686868686,3.6767676767676774,No
1,1,10.0,right,203_0,0,left,0,0.6761159986966437,0.0,0.0,5.151515151515151,2.8282828282828283,3.6767676767676765,3.9797979797979792,6.92929292929293,55.30844155844156,52.98430735930736,8.125996810207338,7.807017543859649,78.04040404040403,86.30303030303031,24.189898989898992,23.915151515151514,4.767676767676766,3.373737373737374,No
2,2,20.0,right,203_0,0,left,0,0.8390355164548712,0.2822341057635175,0.09655377302436126,4.727272727272727,2.7676767676767677,3.959595959595959,4.1010101010101,7.212121212121212,54.65097402597402,52.89772727272727,7.814992025518339,7.29665071770335,80.12121212121211,85.4949494949495,24.442424242424238,23.139393939393933,5.09090909090909,2.9898989898989896,No
3,3,30.0,right,203_0,0,left,0,0.8145975887911372,2.101901366607249,1.5300059417706473,3.818181818181819,2.6262626262626263,3.4141414141414144,3.8181818181818183,8.0,55.76839826839827,52.53787878787878,7.105263157894736,7.065390749601277,82.08080808080807,87.01010101010101,24.34949494949495,23.995959595959594,4.828282828282827,2.9090909090909087,No
4,4,40.0,right,203_0,0,left,0,1.050830889540567,5.258467023172905,5.325311942959002,3.0505050505050506,2.626262626262626,3.292929292929293,3.797979797979798,9.33333333333333,55.511363636363626,52.64339826839826,6.291866028708133,7.1291866028708135,86.52525252525253,88.2020202020202,23.57171717171717,23.927272727272722,4.969696969696968,2.9494949494949494,No
5,5,50.0,right,203_0,0,left,0,1.4825676115998696,8.199643493761142,9.88562091503268,1.818181818181818,2.4444444444444438,3.2121212121212115,3.8383838383838382,10.848484848484846,55.49242424242424,52.34577922077922,5.358851674641148,7.432216905901117,89.81818181818181,89.47474747474746,23.464646464646464,23.852525252525254,4.404040404040404,4.141414141414141,No
6,6,60.0,right,203_0,0,left,0,1.881720430107527,12.485145573380867,14.63903743315508,1.393939393939394,2.1414141414141414,3.2121212121212115,3.797979797979798,12.606060606060606,54.85660173160173,53.0762987012987,4.593301435406698,7.870813397129186,92.16161616161615,90.2020202020202,23.175757575757576,24.18383838383838,5.656565656565655,6.181818181818182,No
7,7,70.0,right,203_0,0,left,0,2.6311502117953727,16.6815210932858,18.77599524658348,2.484848484848485,2.7070707070707063,3.2323232323232323,4.02020202020202,13.797979797979798,54.43181818181817,53.127705627705616,4.34609250398724,8.110047846889952,88.78787878787877,89.31313131313131,23.206060606060603,24.02828282828283,8.88888888888889,9.696969696969695,No
8,8,80.0,right,203_0,0,left,0,3.4457478005865103,20.447118241235888,22.378193701723117,3.535353535353536,4.767676767676767,4.242424242424241,4.484848484848484,15.313131313131315,53.16287878787878,52.524350649350644,4.824561403508771,8.03030303030303,84.76767676767676,83.87878787878789,23.179797979797975,24.238383838383832,12.848484848484846,15.29292929292929,No
9,9,90.0,right,203_0,0,left,0,4.3418051482567614,23.00950683303624,24.36868686868686,4.0808080808080796,7.5555555555555545,5.636363636363636,4.787878787878788,16.444444444444443,49.46969696969697,54.345238095238095,6.196172248803828,8.28548644338118,85.23232323232322,76.32323232323232,25.006060606060604,23.252525252525253,16.060606060606062,22.22222222222222,No
10,10,100.0,right,203_0,0,left,0,5.254154447702835,23.43285799168152,24.88116458704694,5.333333333333332,11.575757575757574,6.06060606060606,7.393939393939394,16.94949494949495,52.53787878787878,49.17748917748918,8.261562998405104,8.644338118022329,80.68686868686869,69.27272727272727,25.41414141414141,24.75959595959596,20.161616161616163,30.343434343434343,No
11,11,110.0,right,203_0,1,left,0,5.856956663408275,21.932560903149138,23.759655377302433,6.7272727272727275,15.171717171717171,7.191919191919192,11.17171717171717,16.787878787878785,55.6060606060606,42.01569264069264,9.553429027113236,10.645933014354068,74.18181818181816,63.49494949494949,23.94545454545454,29.15353535353535,26.686868686868685,36.22222222222222,No
12,12,120.0,right,203_0,1,left,0,6.329423264907136,17.661913250148544,21.947415329768265,8.686868686868685,17.35353535353535,8.888888888888888,13.696969696969695,16.000000000000004,52.91666666666667,40.78733766233766,9.888357256778308,15.741626794258371,71.0909090909091,58.686868686868685,24.204040404040402,31.16969696969697,30.24242424242424,41.696969696969695,No
13,13,130.0,right,203_0,1,left,0,6.451612903225807,13.465537730243613,20.885323826500294,9.515151515151516,18.202020202020204,11.313131313131313,15.777777777777777,15.535353535353535,48.72294372294371,41.57738095238094,9.633173843700158,20.99681020733652,71.07070707070706,55.53535353535353,26.294949494949496,31.62020202020201,30.424242424242422,44.36363636363637,No
