,dSPN_left,dSPN_right,iSPN_left,iSPN_right,GPi_left,GPi_right,GPeP_left,GPeP_right,Th_left,Th_right,state_num,state_num_full,chosen_action,trial_num,bin_num,seed,phase,block
0,0,0,0,0,1,1,1,1,0,0,60,816,left,0,0,197_0,0,left
1,0,0,0,0,1,1,1,1,0,0,60,816,left,0,1,197_0,0,left
2,0,0,0,0,1,1,1,1,0,0,60,816,left,0,2,197_0,0,left
3,0,0,0,0,1,1,1,1,0,0,60,816,left,0,3,197_0,0,left
4,0,0,0,0,1,1,1,1,0,0,60,816,left,0,4,197_0,0,left
5,0,0,0,0,1,1,1,1,0,0,60,816,left,0,5,197_0,0,left
6,0,0,0,0,1,1,1,1,0,0,60,67376,left,0,6,197_0,0,left
7,0,0,0,0,1,1,1,1,0,0,60,100144,left,0,7,197_0,0,left
8,0,0,0,0,1,1,1,1,0,0,60,100144,left,0,8,197_0,0,left
9,0,0,0,0,1,1,1,1,1,0,62,231218,left,0,9,197_0,0,left
10,0,0,0,0,1,1,1,1,1,1,63,231219,left,0,10,197_0,0,left
11,0,0,0,0,1,1,1,1,1,1,63,231219,left,0,11,197_0,0,left
12,1,0,0,0,0,1,1,1,1,1,543,247571,left,0,12,197_0,0,left
13,1,1,0,0,0,0,1,0,1,1,779,255491,left,0,13,197_0,1,left
14,1,1,1,1,0,0,0,1,1,1,967,261387,left,0,14,197_0,1,left
15,1,1,1,1,0,0,0,1,1,1,967,261387,left,0,15,197_0,1,left
16,1,1,1,1,0,0,0,1,1,1,967,228747,left,0,16,197_0,1,left
17,1,1,1,1,0,1,0,1,1,1,983,228763,left,0,17,197_0,1,left
18,1,1,1,1,0,1,0,1,1,1,983,228763,left,0,18,197_0,1,left
19,1,1,1,0,0,1,0,1,1,1,919,226715,left,0,19,197_0,1,left
20,1,0,1,0,0,1,0,1,1,1,663,218523,left,0,20,197_0,1,left
21,1,0,1,0,0,1,0,1,1,1,663,217499,left,0,21,197_0,1,left
22,1,0,1,0,0,1,0,1,1,1,663,217499,left,0,22,197_0,1,left
23,1,0,1,0,0,1,0,1,1,0,662,218522,left,0,23,197_0,1,left
24,1,0,1,0,0,1,0,1,1,0,662,218522,left,0,24,197_0,1,left
25,1,0,1,0,0,1,0,1,1,0,662,218522,left,0,25,197_0,1,left
26,1,0,1,0,0,1,0,1,1,0,662,218522,left,0,26,197_0,1,left
27,1,0,1,0,0,1,0,1,1,0,662,218522,left,0,27,197_0,1,left
28,1,0,1,0,0,1,0,1,1,0,662,218522,left,0,28,197_0,1,left
29,1,0,1,0,0,1,0,1,1,0,662,218522,left,0,29,197_0,1,left
30,1,0,1,0,1,1,0,1,1,0,694,218554,left,0,30,197_0,1,left
31,1,0,1,0,0,1,0,1,1,0,662,218522,left,0,31,197_0,1,left
32,1,0,1,0,0,1,0,1,1,0,662,218522,left,0,32,197_0,1,left
33,1,0,1,0,0,1,0,1,1,0,662,218522,left,0,33,197_0,1,left
34,1,0,1,0,0,1,0,1,1,0,662,218522,left,0,34,197_0,1,left
35,1,0,1,0,0,1,0,1,1,0,662,218522,left,0,35,197_0,1,left
36,1,0,1,0,0,1,0,1,1,0,662,218522,left,0,36,197_0,1,left
37,1,0,1,0,0,1,0,1,1,0,662,218522,left,0,37,197_0,1,left
38,1,0,1,0,0,1,0,1,1,0,662,217498,left,0,38,197_0,1,left
39,1,0,1,0,0,1,0,1,1,0,662,217498,left,0,39,197_0,1,left
40,1,0,1,0,0,1,0,1,1,0,662,151962,left,0,40,197_0,1,left
41,1,0,1,0,0,1,0,1,1,0,662,151962,left,0,41,197_0,1,left
42,1,0,1,0,0,1,0,1,1,0,662,20890,left,0,42,197_0,1,left
43,1,0,1,0,0,1,0,1,1,0,662,20890,left,0,43,197_0,2,left
44,1,0,1,0,0,1,0,1,1,0,662,20890,left,0,44,197_0,2,left
45,1,0,1,0,0,1,1,1,1,0,670,21402,left,0,45,197_0,2,left
46,1,0,1,0,0,1,0,1,1,0,662,20882,left,0,46,197_0,2,left
47,1,0,1,0,0,1,0,1,1,0,662,20890,left,0,47,197_0,2,left
48,1,0,1,0,0,1,0,1,1,0,662,20890,left,0,48,197_0,2,left
49,1,0,1,0,0,1,0,1,1,0,662,20890,left,0,49,197_0,2,left
50,1,0,1,0,0,1,0,1,1,0,662,20890,left,0,50,197_0,2,left
51,1,0,1,0,0,1,0,1,1,0,662,20890,left,0,51,197_0,2,left
52,0,0,1,0,1,1,1,1,1,0,190,5050,left,0,52,197_0,2,left
53,0,0,0,0,1,1,1,1,0,0,60,944,left,0,53,197_0,2,left
54,0,0,0,0,1,1,1,1,0,0,60,816,left,0,54,197_0,2,left
55,0,0,0,0,1,1,1,1,0,0,60,816,left,0,55,197_0,2,left
56,0,0,0,0,1,1,1,1,0,0,60,816,left,0,56,197_0,2,left
57,0,0,0,0,1,1,1,1,0,0,60,816,left,0,57,197_0,2,left
58,0,0,0,0,1,1,1,1,0,0,60,816,left,0,58,197_0,2,left
59,0,0,0,0,1,1,1,1,0,0,60,816,left,0,59,197_0,2,left
60,0,0,0,0,1,1,1,1,0,0,60,816,left,0,60,197_0,2,left
61,0,0,0,0,1,1,1,1,0,0,60,816,left,0,61,197_0,2,left
