,bin_num,Time(ms),chosen_action,seed,phase,block,trial_num,CxI_common,Cx_left,Cx_right,dSPN_left,dSPN_right,iSPN_left,iSPN_right,FSI_common,GPeP_left,GPeP_right,GPeA_left,GPeA_right,GPi_left,GPi_right,STN_left,STN_right,Th_left,Th_right,conflict
0,0,0.0,left,197_0,0,left,0,0.7820136852394917,0.0,0.0,4.141414141414141,3.03030303030303,3.090909090909091,3.9191919191919187,6.565656565656567,52.88419913419912,54.68073593073593,4.059011164274323,6.212121212121212,81.45454545454544,88.12121212121211,23.858585858585855,23.501010101010102,2.464646464646464,2.02020202020202,No
1,1,10.0,left,197_0,0,left,0,0.6924079504724666,0.0,0.0,3.6363636363636362,3.07070707070707,3.2121212121212115,4.282828282828283,6.525252525252525,54.02867965367966,52.865259740259724,6.084529505582137,5.0,80.72727272727272,89.53535353535354,23.907070707070705,23.705050505050508,2.4242424242424234,2.4646464646464645,No
2,2,20.0,left,197_0,0,left,0,0.7331378299120235,0.1336898395721925,0.051990493166963754,3.292929292929293,3.090909090909091,3.1515151515151514,4.707070707070707,6.646464646464647,54.79978354978354,51.893939393939384,7.902711323763955,4.8086124401913874,81.63636363636364,88.44444444444444,23.078787878787878,24.858585858585855,2.1414141414141414,2.7676767676767673,No
3,3,30.0,left,197_0,0,left,0,0.855327468230694,1.7528223410576351,1.30718954248366,3.1111111111111103,3.4747474747474754,3.1515151515151514,5.434343434343434,7.090909090909091,55.72781385281385,50.34902597402597,9.218500797448165,5.645933014354068,83.11111111111111,88.54545454545455,22.599999999999998,25.7010101010101,1.4343434343434345,2.8282828282828283,No
4,4,40.0,left,197_0,0,left,0,1.0101010101010102,5.429292929292928,5.087641117052881,2.7878787878787885,3.272727272727273,2.888888888888889,4.989898989898989,8.707070707070706,55.08116883116883,51.86147186147185,9.792663476874,6.889952153110047,84.76767676767678,85.89898989898987,22.715151515151515,25.86262626262626,1.919191919191919,2.9090909090909087,No
5,5,50.0,left,197_0,0,left,0,1.344086021505376,9.625668449197859,8.934937611408202,2.565656565656565,2.222222222222222,2.9898989898989896,4.707070707070706,10.303030303030303,54.15043290043289,53.18181818181817,9.625199362041466,8.381180223285485,84.92929292929293,86.48484848484848,23.072727272727274,25.002020202020198,3.03030303030303,3.777777777777778,No
6,6,60.0,left,197_0,0,left,0,1.9224503095470835,14.646464646464647,11.749851455733808,2.5454545454545454,1.535353535353535,2.545454545454545,4.505050505050504,12.16161616161616,55.35984848484848,52.73538961038962,8.133971291866027,9.298245614035087,85.07070707070707,88.40404040404039,23.125252525252527,24.698989898989897,4.14141414141414,5.494949494949495,No
7,7,70.0,left,197_0,0,left,0,2.7696318018898665,17.996137849079027,14.787581699346406,2.525252525252525,1.2727272727272725,2.646464646464646,4.262626262626261,13.393939393939393,54.29924242424242,53.71482683982685,5.861244019138756,9.537480063795853,85.25252525252526,88.86868686868685,22.95757575757576,24.27474747474747,6.949494949494949,6.8484848484848495,No
8,8,80.0,left,197_0,0,left,0,3.478331704138155,21.212121212121215,18.709150326797385,3.4343434343434343,1.7575757575757576,4.04040404040404,5.333333333333333,15.15151515151515,52.386363636363626,52.408008658008654,3.915470494417863,9.26634768740032,85.73737373737373,88.8080808080808,23.64040404040404,24.046464646464642,11.19191919191919,8.868686868686869,No
9,9,90.0,left,197_0,0,left,0,4.219615509938089,23.26203208556149,21.04129530600119,5.03030303030303,2.8080808080808075,4.747474747474747,5.939393939393939,16.343434343434343,52.30519480519481,51.14718614718615,2.583732057416268,9.146730462519937,82.24242424242424,87.25252525252523,24.37373737373737,24.450505050505047,15.070707070707071,12.101010101010099,No
10,10,100.0,left,197_0,0,left,0,5.099380905832519,23.87849079025549,20.610516934046345,6.747474747474748,3.9191919191919187,6.505050505050505,6.565656565656565,16.484848484848484,49.9512987012987,51.25811688311688,1.889952153110048,9.059011164274322,78.28282828282829,86.70707070707068,24.814141414141417,24.678787878787876,20.404040404040405,15.313131313131311,No
11,11,110.0,left,197_0,0,left,0,5.677745193874227,24.027035056446824,21.390374331550802,8.666666666666666,5.595959595959595,7.676767676767678,7.595959595959595,17.41414141414141,48.1845238095238,51.49891774891774,2.7432216905901115,8.24561403508772,77.61616161616162,81.49494949494948,26.606060606060602,24.545454545454547,24.646464646464644,21.33333333333333,No
12,12,120.0,left,197_0,0,left,0,6.345715216682958,22.86096256684492,22.073677956030895,10.585858585858585,8.2020202020202,8.505050505050503,8.484848484848483,17.353535353535356,49.748376623376615,48.73917748917748,4.8086124401913874,8.022328548644339,72.86868686868686,77.37373737373736,26.37575757575757,25.476767676767675,31.232323232323225,26.4040404040404,No
13,13,130.0,left,197_0,1,left,0,6.598240469208211,22.110814022578726,19.852941176470587,12.343434343434343,10.484848484848483,10.747474747474746,10.747474747474747,17.25252525252525,48.19264069264069,46.431277056277054,6.658692185007974,8.732057416267942,68.88888888888889,72.26262626262627,26.967676767676767,27.44040404040404,34.868686868686865,30.888888888888893,No
14,14,140.0,left,197_0,1,left,0,6.810035842293908,21.256684491978607,16.079916815210932,13.636363636363633,10.828282828282825,12.323232323232322,10.94949494949495,16.545454545454543,45.13257575757576,49.0530303030303,8.4688995215311,9.752791068580542,65.67676767676768,70.7272727272727,28.85252525252525,27.59191919191919,37.53535353535353,33.212121212121204,No
15,15,150.0,left,197_0,1,left,0,6.924079504724665,20.729352346999402,12.715389185977422,14.383838383838384,10.404040404040403,15.272727272727273,11.676767676767675,16.020202020202017,40.62229437229437,50.93344155844156,10.765550239234448,10.143540669856462,65.95959595959594,70.98989898989899,30.696969696969692,26.498989898989894,41.656565656565654,33.010101010101,No
