,bin_num,Time(ms),chosen_action,seed,phase,block,trial_num,CxI_common,Cx_left,Cx_right,dSPN_left,dSPN_right,iSPN_left,iSPN_right,FSI_common,GPeP_left,GPeP_right,GPeA_left,GPeA_right,GPi_left,GPi_right,STN_left,STN_right,Th_left,Th_right,conflict
0,0,0.0,right,44_0,0,left,0,1.0182469859889212,0.0,0.0,2.242424242424242,1.8383838383838382,4.6060606060606055,3.1919191919191916,6.767676767676767,50.625,56.834415584415574,6.220095693779904,7.966507177033492,87.8989898989899,86.96969696969695,25.25656565656566,23.7010101010101,2.7474747474747474,3.01010101010101,No
1,1,10.0,right,44_0,0,left,0,1.034538937764744,0.0,0.0,2.1010101010101008,1.8989898989898988,4.98989898989899,3.111111111111111,6.585858585858585,50.28950216450216,56.745129870129865,7.312599681020732,8.038277511961722,88.42424242424242,88.36363636363636,25.464646464646464,23.084848484848482,3.090909090909091,2.888888888888889,No
2,2,20.0,right,44_0,0,left,0,0.9530791788856305,0.13368983957219252,0.09655377302436126,2.222222222222222,1.6969696969696968,5.030303030303029,3.373737373737374,6.626262626262626,51.46103896103896,55.105519480519476,8.237639553429027,7.982456140350877,87.09090909090907,90.22222222222221,25.61010101010101,23.341414141414145,3.434343434343435,2.222222222222222,No
3,3,30.0,right,44_0,0,left,0,0.9530791788856304,1.9310754604872251,1.4334521687462862,2.3636363636363633,1.6969696969696968,4.808080808080806,3.333333333333334,7.3939393939393945,52.15909090909091,54.44264069264069,8.987240829346094,7.488038277511961,86.26262626262626,92.28282828282828,24.799999999999997,23.767676767676765,3.434343434343434,1.6969696969696968,No
4,4,40.0,right,44_0,0,left,0,1.1241446725317692,5.741235888294711,4.827688651218063,1.7171717171717171,2.202020202020201,3.8787878787878785,2.8282828282828283,8.383838383838382,53.644480519480524,54.54545454545455,8.835725677830942,7.145135566188198,85.81818181818181,89.43434343434343,24.327272727272728,23.818181818181813,3.595959595959596,2.2424242424242427,No
5,5,50.0,right,44_0,0,left,0,1.5721733463668948,9.336007130124777,8.608140225787285,1.9393939393939392,2.1414141414141414,3.4545454545454537,2.747474747474748,9.757575757575758,53.29545454545455,55.17857142857142,8.54066985645933,6.985645933014354,85.53535353535352,86.92929292929293,23.93535353535353,23.707070707070706,4.666666666666666,3.6565656565656557,No
6,6,60.0,right,44_0,0,left,0,2.134245682632779,12.767379679144385,12.759952465834818,2.121212121212121,2.424242424242424,3.111111111111111,2.747474747474748,10.888888888888888,54.60497835497835,54.223484848484844,8.197767145135565,6.515151515151516,85.05050505050504,87.57575757575756,23.878787878787875,24.08888888888889,6.444444444444444,5.454545454545454,No
7,7,70.0,right,44_0,0,left,0,2.932551319648094,16.7038027332145,16.64438502673797,3.131313131313131,3.3535353535353534,3.4141414141414144,2.686868686868687,12.28282828282828,52.60822510822509,56.11742424242424,7.456140350877193,5.342902711323763,84.68686868686869,83.17171717171718,24.450505050505047,23.98585858585858,9.292929292929294,8.686868686868687,No
8,8,80.0,right,44_0,0,left,0,3.828608667318345,20.03119429590018,20.944741532976824,3.8181818181818183,6.363636363636363,3.939393939393939,3.6161616161616164,13.737373737373737,53.26569264069263,54.34794372294371,7.0733652312599675,4.202551834130781,83.35353535353535,76.54545454545452,24.64242424242424,23.816161616161615,13.15151515151515,14.989898989898988,No
9,9,90.0,right,44_0,0,left,0,4.6106223525578365,22.452465834818774,23.96019013666072,4.828282828282827,9.232323232323232,5.373737373737374,5.919191919191918,14.626262626262626,52.44859307359307,51.29599567099567,7.137161084529506,4.146730462519935,80.92929292929294,69.59595959595958,24.29090909090909,24.97979797979798,18.28282828282828,23.474747474747474,No
10,10,100.0,right,44_0,0,left,0,5.506679700228085,22.52673796791444,24.68062982768865,5.757575757575757,12.464646464646465,7.01010101010101,8.787878787878787,15.232323232323234,51.36904761904762,48.00595238095239,7.759170653907497,5.622009569377991,80.2020202020202,63.93939393939393,24.65252525252525,27.064646464646465,22.040404040404038,30.28282828282828,No
11,11,110.0,right,44_0,1,left,0,6.052460084718149,20.135175282234105,23.692810457516337,7.01010101010101,15.474747474747476,8.464646464646464,12.484848484848483,14.929292929292929,52.932900432900425,42.08333333333333,8.684210526315788,9.178628389154705,77.37373737373736,59.25252525252526,24.745454545454546,29.430303030303033,25.474747474747474,36.343434343434346,No
12,12,120.0,right,44_0,1,left,0,6.451612903225807,16.807783719548425,21.798871063576943,9.07070707070707,16.90909090909091,10.020202020202019,14.525252525252524,14.363636363636363,50.441017316017316,41.76948051948052,9.066985645933014,13.556618819776713,74.4040404040404,55.29292929292929,24.787878787878785,31.010101010101014,26.848484848484848,39.99999999999999,No
13,13,130.0,right,44_0,1,left,0,6.622678396871945,12.990196078431374,21.52406417112299,9.232323232323232,17.97979797979798,10.585858585858585,16.646464646464647,13.979797979797977,50.86850649350649,39.696969696969695,9.290271132376393,16.86602870813397,74.00000000000001,54.12121212121212,25.329292929292922,31.440404040404033,27.35353535353535,43.91919191919191,No
14,14,140.0,right,44_0,1,left,0,6.573802541544476,9.655377302436126,19.503862150920973,10.727272727272727,17.959595959595962,10.929292929292927,19.636363636363637,13.252525252525253,52.21590909090909,36.61796536796536,8.72408293460925,18.532695374800635,70.54545454545455,55.434343434343425,25.529292929292925,33.2040404040404,26.34343434343434,45.414141414141405,No
15,15,150.0,right,44_0,1,left,0,6.378299120234602,5.548128342245989,17.63220439691028,12.686868686868685,17.979797979797976,11.454545454545455,20.242424242424246,12.505050505050503,52.19155844155844,36.03354978354978,7.822966507177034,20.73365231259968,65.07070707070707,57.61616161616161,25.32929292929293,34.55555555555555,27.555555555555554,42.16161616161616,No
16,16,160.0,right,44_0,1,left,0,6.109481915933528,1.9162210338680927,16.815210932857994,13.595959595959595,17.434343434343432,10.606060606060606,19.717171717171713,11.898989898989896,52.14015151515151,38.37662337662337,6.858054226475279,22.575757575757574,62.060606060606055,58.34343434343434,25.733333333333334,33.309090909090905,27.838383838383837,42.6060606060606,No
17,17,170.0,right,44_0,1,left,0,5.873248615184099,0.9135472370766489,17.67676767676767,14.18181818181818,18.363636363636363,10.828282828282829,18.828282828282827,11.97979797979798,51.16883116883117,40.303030303030305,5.07177033492823,22.177033492822968,59.01010101010102,55.7979797979798,25.848484848484848,32.16767676767676,28.181818181818183,43.272727272727266,No
18,18,180.0,right,44_0,1,left,0,5.677745193874224,0.9878193701723114,18.67944147355912,13.15151515151515,20.141414141414142,10.242424242424242,20.808080808080803,12.303030303030301,54.11525974025974,36.431277056277054,3.2376395534290268,20.645933014354068,59.595959595959584,52.343434343434346,25.6969696969697,32.571717171717175,28.181818181818183,47.33333333333333,No
19,19,190.0,right,44_0,1,left,0,5.425219941348973,0.9432560903149139,18.31550802139037,13.010101010101009,20.525252525252526,9.474747474747474,23.717171717171713,12.646464646464647,59.77272727272727,29.529220779220783,1.8500797448165869,22.137161084529506,57.939393939393945,53.07070707070707,23.57979797979798,36.7030303030303,26.545454545454547,47.717171717171716,No
20,20,200.0,right,44_0,1,left,0,5.262300423590745,0.883838383838384,19.162210338680925,11.373737373737372,18.12121212121212,8.848484848484846,21.47474747474747,12.525252525252524,57.527056277056275,33.99891774891774,1.3237639553429028,28.25358851674641,61.23232323232322,57.63636363636363,22.09090909090909,37.33535353535353,25.292929292929294,43.37373737373737,No
21,21,210.0,right,44_0,1,left,0,5.294884327142391,0.8912655971479502,19.62269756387403,8.666666666666666,15.373737373737374,7.393939393939392,19.515151515151516,12.101010101010099,55.51948051948052,40.06764069264069,1.4912280701754383,32.655502392344495,70.22222222222221,61.93939393939393,23.527272727272724,33.90101010101011,19.696969696969695,40.74747474747475,No
22,22,220.0,right,44_0,1,left,0,4.985337243401759,0.8838383838383838,19.882650029708852,7.050505050505051,12.767676767676766,8.02020202020202,18.262626262626263,11.636363636363635,53.033008658008654,42.981601731601735,2.5358851674641145,33.70015948963317,77.01010101010098,66.68686868686869,24.513131313131307,32.43434343434343,15.83838383838384,36.080808080808076,No
23,23,230.0,right,44_0,1,left,0,4.92831541218638,0.8244206773618536,19.585561497326204,4.747474747474747,10.262626262626261,6.888888888888888,17.313131313131308,11.595959595959595,53.560606060606055,44.66720779220778,5.653907496012759,32.51196172248803,85.25252525252526,72.84848484848484,25.628282828282828,30.707070707070702,10.727272727272727,32.92929292929293,No
24,24,240.0,right,44_0,1,left,0,4.740957966764419,0.7501485442661913,18.85769459298871,3.232323232323232,9.19191919191919,5.696969696969697,15.83838383838384,11.272727272727273,57.49188311688311,43.27922077922078,9.23444976076555,30.940988835725673,87.59595959595957,79.65656565656565,23.953535353535347,31.37777777777778,7.1515151515151505,28.181818181818183,No
25,25,250.0,right,44_0,1,left,0,4.75724991854024,0.8764111705288176,18.790849673202615,1.9191919191919196,11.797979797979794,5.09090909090909,13.333333333333336,10.626262626262626,54.50216450216449,48.76082251082251,11.818181818181818,28.070175438596493,91.4141414141414,75.63636363636364,23.296969696969697,28.927272727272726,5.333333333333332,28.626262626262623,No
26,26,260.0,right,44_0,1,left,0,4.675790159661127,0.9506833036244801,18.768568033273915,1.1919191919191918,15.353535353535351,4.343434343434343,15.898989898989898,10.94949494949495,58.52002164502164,42.859848484848484,13.078149920255184,23.484848484848484,92.94949494949493,65.25252525252525,23.00808080808081,29.250505050505048,3.3939393939393936,34.2020202020202,No
27,27,270.0,right,44_0,1,left,0,4.472140762463343,0.8986928104575164,19.793523469994057,0.7676767676767677,17.09090909090909,3.7575757575757565,18.161616161616163,11.393939393939393,62.95995670995671,35.94155844155844,12.870813397129188,22.55980861244019,91.15151515151514,63.35353535353536,20.66060606060606,33.32525252525252,2.8282828282828283,38.52525252525252,No
