,bin_num,Time(ms),chosen_action,seed,phase,block,trial_num,CxI_common,Cx_left,Cx_right,dSPN_left,dSPN_right,iSPN_left,iSPN_right,FSI_common,GPeP_left,GPeP_right,GPeA_left,GPeA_right,GPi_left,GPi_right,STN_left,STN_right,Th_left,Th_right,conflict
0,0,0.0,left,92_0,0,left,0,0.790159661127403,0.0,0.0,2.585858585858585,2.545454545454545,2.9494949494949494,3.636363636363637,6.505050505050504,55.58170995670994,52.19426406926407,12.153110047846889,8.070175438596491,85.19191919191918,81.81818181818181,23.604040404040404,24.22020202020202,3.313131313131313,3.858585858585859,No
1,1,10.0,left,92_0,0,left,0,0.765721733463669,0.0,0.0,2.6464646464646466,3.4141414141414144,2.5050505050505047,3.5151515151515156,6.14141414141414,56.30140692640692,52.454004329004334,11.411483253588518,8.341307814992025,84.94949494949493,81.83838383838383,23.67676767676767,24.57171717171717,3.8585858585858586,3.595959595959597,No
2,2,20.0,left,92_0,0,left,0,0.6353861192570871,0.044563279857397504,0.15597147950089124,2.7070707070707076,3.2323232323232323,2.1010101010101008,3.393939393939394,6.222222222222222,56.64772727272727,52.70292207792208,10.4066985645933,8.405103668261562,83.15151515151514,81.71717171717172,23.038383838383837,24.77979797979798,5.2727272727272725,3.898989898989899,No
3,3,30.0,left,92_0,0,left,0,0.5946562398175301,1.336898395721925,1.4185977421271536,3.2525252525252526,3.313131313131313,2.484848484848485,3.555555555555556,6.686868686868686,55.43019480519481,53.254870129870135,9.15470494417863,7.910685805422646,81.77777777777777,81.77777777777777,23.250505050505048,24.80606060606061,6.363636363636363,4.080808080808081,No
4,4,40.0,left,92_0,0,left,0,0.8716194200065168,5.518419489007724,4.991087344028521,3.9191919191919187,3.03030303030303,2.9494949494949494,3.797979797979798,8.141414141414142,54.502164502164504,53.52543290043289,8.086124401913873,7.097288676236044,77.0909090909091,82.34343434343434,24.008080808080805,24.317171717171718,7.454545454545454,4.585858585858585,No
5,5,50.0,left,92_0,0,left,0,1.401107852720756,10.234699940582294,9.090909090909092,3.898989898989899,2.787878787878788,3.4141414141414144,4.666666666666666,9.818181818181818,54.98917748917748,51.49621212121212,7.543859649122806,6.658692185007975,78.34343434343434,84.36363636363636,23.892929292929296,24.658585858585862,8.94949494949495,4.686868686868686,No
6,6,60.0,left,92_0,0,left,0,2.0120560443141087,13.970588235294118,13.027332144979203,3.898989898989899,2.7676767676767677,4.424242424242423,4.828282828282827,11.03030303030303,52.98430735930736,52.248376623376615,7.185007974481659,6.858054226475279,78.9090909090909,85.91919191919192,23.62424242424242,25.458585858585856,12.16161616161616,4.949494949494949,No
7,7,70.0,left,92_0,0,left,0,2.8673835125448024,17.76589423648247,16.109625668449198,4.828282828282829,2.666666666666666,5.333333333333332,4.525252525252525,12.303030303030301,48.971861471861466,55.50595238095238,7.360446570972886,7.065390749601277,81.87878787878788,81.87878787878786,25.20808080808081,23.694949494949494,13.959595959595958,8.222222222222221,No
8,8,80.0,left,92_0,0,left,0,3.763440860215054,20.870469399881166,19.763814616755795,5.878787878787878,3.4141414141414144,5.9595959595959584,5.414141414141414,13.595959595959595,50.7224025974026,52.44859307359307,7.775119617224879,6.786283891547049,78.28282828282828,81.13131313131314,25.87070707070707,23.646464646464644,16.424242424242422,11.313131313131311,No
9,9,90.0,left,92_0,0,left,0,4.732811990876507,23.336304218657155,21.984551396316103,7.393939393939394,3.8181818181818183,7.676767676767678,6.040404040404041,14.888888888888888,49.05844155844156,52.18344155844156,8.652312599681018,6.650717703349281,74.24242424242425,81.83838383838383,26.254545454545454,24.420202020202023,20.808080808080806,14.606060606060607,No
10,10,100.0,left,92_0,0,left,0,5.490387748452264,23.120915032679733,21.895424836601304,8.404040404040403,5.535353535353535,9.13131313131313,7.494949494949496,15.05050505050505,48.525432900432904,50.21645021645022,11.20414673046252,6.858054226475279,72.36363636363636,80.16161616161617,26.341414141414138,25.41414141414141,26.363636363636363,18.242424242424242,No
11,11,110.0,left,92_0,0,left,0,6.011730205278592,22.400475341651813,20.773915626856805,9.494949494949493,8.727272727272727,11.252525252525253,8.888888888888888,15.15151515151515,45.240800865800864,50.224567099567096,14.138755980861243,7.11323763955343,69.33333333333334,74.26262626262626,27.460606060606054,26.002020202020205,31.494949494949495,24.222222222222225,No
12,12,120.0,left,92_0,1,left,0,6.288693385467578,20.967023172905524,17.446524064171125,10.747474747474746,12.525252525252524,11.898989898989898,10.24242424242424,14.808080808080808,45.56277056277057,48.27922077922078,16.59489633173844,7.153110047846889,69.75757575757576,67.09090909090908,28.63838383838384,26.026262626262625,32.24242424242424,29.21212121212121,No
13,13,130.0,left,92_0,1,left,0,6.467904855001629,19.600415923945334,14.41622103386809,12.606060606060606,14.686868686868685,12.545454545454545,12.404040404040403,14.464646464646467,49.41558441558441,43.060064935064936,17.838915470494417,7.4720893141945774,62.202020202020186,65.03030303030303,26.99191919191919,28.626262626262623,36.16161616161616,31.41414141414141,No
14,14,140.0,left,92_0,1,left,0,6.5167807103290984,19.13992869875223,10.635769459298869,16.020202020202024,15.19191919191919,15.919191919191917,13.090909090909092,14.181818181818182,42.26731601731601,46.86688311688311,18.07017543859649,9.01913875598086,59.33333333333333,61.3939393939394,28.145454545454548,28.939393939393938,40.444444444444436,32.34343434343434,No
15,15,150.0,left,92_0,1,left,0,6.402737047898338,17.60249554367201,7.196969696969697,17.252525252525253,15.737373737373737,17.252525252525253,14.16161616161616,13.313131313131311,39.83766233766233,47.55952380952381,19.976076555023926,10.44657097288676,60.74747474747473,58.2020202020202,31.30909090909091,27.781818181818178,41.313131313131315,32.82828282828282,No
16,16,160.0,left,92_0,1,left,0,6.166503747148908,16.733511586452764,3.8621509209744502,16.989898989898986,14.505050505050503,18.444444444444443,14.06060606060606,12.626262626262623,38.67424242424242,48.39015151515151,22.51196172248804,10.988835725677832,63.75757575757575,60.14141414141414,32.199999999999996,27.636363636363637,39.85858585858586,30.464646464646464,No
17,17,170.0,left,92_0,1,left,0,5.8243727598566295,15.04753416518122,0.9358288770053477,16.444444444444446,12.505050505050507,18.202020202020204,13.717171717171716,11.575757575757574,40.045995670995666,48.61201298701299,24.26634768740032,11.291866028708133,64.74747474747474,65.37373737373736,32.34141414141414,27.547474747474737,37.05050505050505,25.575757575757574,No
18,18,180.0,left,92_0,1,left,0,5.5555555555555545,15.760546642899584,0.3267973856209151,15.373737373737374,9.09090909090909,18.88888888888889,12.505050505050507,11.272727272727272,38.45508658008658,51.7775974025974,25.486443381180223,11.937799043062201,64.88888888888887,72.96969696969695,32.09494949494949,27.313131313131308,35.97979797979797,20.68686868686869,No
19,19,190.0,left,92_0,1,left,0,5.327468230694037,15.649138443256088,0.3267973856209151,13.696969696969695,6.545454545454546,18.363636363636363,10.525252525252524,10.686868686868685,36.54220779220779,55.9090909090909,25.893141945773525,12.248803827751196,71.27272727272727,79.47474747474747,33.286868686868694,24.735353535353536,31.41414141414141,16.505050505050505,No
20,20,200.0,left,92_0,1,left,0,5.246008471814922,14.913844325609032,0.3639334521687463,11.878787878787877,5.494949494949494,16.686868686868685,9.414141414141413,10.12121212121212,40.06222943722943,55.11363636363635,26.13237639553429,10.980861244019138,75.13131313131314,84.24242424242424,32.86464646464646,23.937373737373733,27.474747474747474,13.070707070707073,No
21,21,210.0,left,92_0,1,left,0,4.969045291625936,15.188651218062978,0.3639334521687463,12.363636363636362,4.424242424242424,15.797979797979798,7.717171717171717,9.979797979797977,41.81277056277057,55.87391774891774,24.78468899521531,9.401913875598085,72.94949494949495,86.08080808080807,31.240404040404034,23.781818181818185,26.969696969696965,9.999999999999998,No
22,22,220.0,left,92_0,1,left,0,4.912023460410556,14.876708259061196,0.26737967914438504,15.010101010101009,4.363636363636363,16.06060606060606,6.424242424242423,9.939393939393938,40.497835497835496,58.07359307359308,22.017543859649123,8.062200956937799,65.83838383838383,83.71717171717171,31.195959595959597,22.484848484848484,29.111111111111107,9.696969696969695,No
23,23,230.0,left,92_0,1,left,0,4.838709677419353,14.876708259061202,0.4084967320261437,17.636363636363637,3.575757575757576,18.16161616161616,4.666666666666665,10.262626262626263,35.57900432900433,62.85443722943722,21.140350877192983,6.866028708133971,62.18181818181818,81.47474747474747,32.93737373737373,20.905050505050504,33.25252525252526,9.313131313131313,No
24,24,240.0,left,92_0,1,left,0,4.781687846203975,14.03743315508021,0.4976232917409387,18.3030303030303,3.393939393939394,18.141414141414142,5.191919191919191,10.363636363636363,37.12662337662337,59.64015151515151,23.062200956937797,5.486443381180223,60.98989898989899,81.010101010101,34.428282828282825,19.76969696969697,34.08080808080808,9.333333333333332,No
25,25,250.0,left,92_0,1,left,0,4.765395894428153,14.133986928104576,0.5941770647653001,18.909090909090907,3.7171717171717167,18.727272727272727,5.171717171717171,10.666666666666664,38.96374458874459,56.77489177489178,25.94896331738437,4.354066985645932,55.97979797979797,82.56565656565655,32.527272727272724,21.854545454545452,37.59595959595959,8.484848484848486,No
26,26,260.0,left,92_0,1,left,0,4.415118931247963,15.099524658348189,0.5347593582887701,18.747474747474747,3.07070707070707,18.727272727272727,4.080808080808081,11.05050505050505,36.93181818181818,59.6482683982684,28.524720893141946,3.4130781499202545,54.56565656565656,81.87878787878788,32.93333333333333,21.24848484848485,38.888888888888886,8.404040404040405,No
27,27,270.0,left,92_0,1,left,0,4.3173672205930265,15.953654188948308,0.5867498514557339,16.242424242424242,3.1515151515151505,18.32323232323232,3.3535353535353534,11.212121212121211,37.31601731601731,60.27867965367964,30.63795853269537,2.870813397129187,59.35353535353534,81.77777777777779,32.75353535353535,20.74343434343434,37.515151515151516,7.858585858585858,No
28,28,280.0,left,92_0,1,left,0,4.235907461713913,16.26559714795009,0.6833036244800949,12.707070707070706,3.4747474747474754,17.11111111111111,3.0101010101010104,10.787878787878785,38.31439393939394,60.10822510822511,31.244019138755974,2.838915470494418,69.79797979797978,82.12121212121211,32.75959595959595,20.731313131313133,32.56565656565656,6.707070707070707,No
29,29,290.0,left,92_0,1,left,0,4.244053437601824,17.208853238265007,0.6238859180035651,11.313131313131311,3.7373737373737375,13.737373737373735,2.9090909090909087,10.626262626262625,45.827922077922075,55.102813852813846,29.657097288676233,3.213716108452951,72.02020202020202,83.33333333333333,30.278787878787877,21.88888888888889,28.565656565656568,6.585858585858586,No
30,30,300.0,left,92_0,1,left,0,4.268491365265558,17.966428995840758,0.6461675579322639,13.575757575757574,3.9797979797979797,14.080808080808081,2.0202020202020203,10.606060606060604,43.48755411255411,58.30086580086581,25.36682615629984,3.7480063795853265,67.15151515151514,80.18181818181819,28.83030303030303,22.63030303030303,31.434343434343432,6.787878787878788,No
31,31,310.0,left,92_0,1,left,0,4.04040404040404,18.12240047534165,0.564468211527035,16.12121212121212,3.4141414141414144,15.777777777777777,1.7575757575757576,10.888888888888888,37.07521645021645,62.85714285714285,20.940988835725673,3.9633173843700154,66.24242424242424,75.31313131313131,32.2020202020202,20.254545454545454,32.060606060606055,7.858585858585857,No
32,32,320.0,left,92_0,1,left,0,4.113717823395243,18.345216874628637,0.6758764111705289,16.32323232323232,3.272727272727273,17.252525252525253,1.898989898989899,10.848484848484848,36.42857142857142,61.73160173160173,18.708133971291865,3.915470494417862,65.2121212121212,75.5959595959596,33.71919191919192,19.301010101010103,32.92929292929293,7.858585858585857,No
33,33,330.0,left,92_0,1,left,0,4.113717823395242,18.218954248366007,0.7130124777183601,18.181818181818183,3.2323232323232323,18.848484848484848,2.141414141414141,10.94949494949495,34.64285714285714,61.628787878787875,18.795853269537478,3.4130781499202545,63.434343434343425,75.79797979797979,35.25858585858586,19.288888888888888,34.3030303030303,7.757575757575757,No
34,34,340.0,left,92_0,1,left,0,4.178885630498534,17.973856209150323,0.616458704693999,19.95959595959596,2.5050505050505047,19.575757575757574,2.6666666666666665,11.131313131313128,36.788419913419915,58.30357142857142,20.757575757575754,2.8947368421052633,57.13131313131312,79.09090909090907,34.88080808080809,20.026262626262625,38.36363636363637,8.0,No
35,35,350.0,left,92_0,1,left,0,4.064841968067774,17.379679144385026,0.5793226381461676,19.91919191919192,1.8383838383838382,21.454545454545453,2.8686868686868685,11.05050505050505,32.662337662337656,60.43019480519481,22.169059011164272,2.4322169059011163,56.888888888888886,81.25252525252525,35.87878787878788,20.046464646464646,39.45454545454545,7.050505050505051,No
36,36,360.0,left,92_0,1,left,0,4.0729879439556855,16.83006535947712,0.49019607843137253,18.363636363636363,1.333333333333333,21.15151515151515,2.9494949494949494,11.131313131313128,34.39123376623376,59.220779220779214,23.149920255183414,1.89792663476874,59.7979797979798,85.33333333333331,36.090909090909086,20.068686868686868,37.77777777777778,6.383838383838383,No
37,37,370.0,left,92_0,1,left,0,3.950798305637015,15.12923351158645,0.5199049316696375,15.494949494949498,1.7171717171717171,19.010101010101014,3.05050505050505,10.626262626262625,39.994588744588754,56.060606060606055,24.09090909090909,1.8341307814992023,62.14141414141414,88.60606060606057,34.15555555555555,21.521212121212116,34.484848484848484,4.929292929292928,No
38,38,380.0,left,92_0,1,left,0,3.9100684261974576,12.507427213309564,0.5050505050505051,14.848484848484846,2.0404040404040398,18.727272727272723,2.7676767676767677,10.04040404040404,40.79816017316018,57.01298701298701,23.604465709728867,2.113237639553429,64.66666666666664,88.84848484848483,32.24242424242424,22.628282828282828,32.686868686868685,4.04040404040404,No
39,39,390.0,left,92_0,1,left,0,3.9263603779732805,9.395424836601306,0.41592394533571003,14.080808080808078,2.1010101010101008,17.636363636363633,2.8484848484848486,9.292929292929292,40.91991341991342,57.6677489177489,21.945773524720895,2.551834130781499,65.77777777777777,88.70707070707068,32.272727272727266,22.044444444444444,29.858585858585858,4.848484848484848,No
40,40,400.0,left,92_0,1,left,0,3.5190615835777126,6.647355912061792,0.3639334521687463,13.353535353535353,2.3636363636363633,16.808080808080806,2.3838383838383836,8.787878787878787,41.36634199134199,58.69588744588745,19.274322169059012,2.8628389154704945,67.39393939393939,88.2020202020202,31.775757575757574,21.832323232323233,26.969696969696965,4.585858585858585,No
41,41,410.0,left,92_0,1,left,0,3.2339524275008147,4.003267973856208,0.26737967914438504,12.949494949494946,2.92929292929293,16.181818181818183,2.7676767676767677,8.303030303030303,42.32954545454545,57.74891774891774,17.264752791068577,3.2057416267942584,67.15151515151516,85.05050505050505,30.884848484848487,21.965656565656566,25.232323232323232,4.96969696969697,No
42,42,420.0,left,92_0,2,left,0,2.85109156076898,1.8568033273915625,0.3119429590017826,12.404040404040403,2.9696969696969693,15.15151515151515,3.2525252525252526,7.858585858585857,44.188311688311686,56.09307359307359,16.626794258373206,3.8995215311004783,67.17171717171716,85.0909090909091,30.375757575757575,22.915151515151514,23.494949494949495,4.7272727272727275,No
43,43,430.0,left,92_0,2,left,0,2.85109156076898,1.2997623291740938,0.2302436125965537,13.232323232323232,2.585858585858586,15.333333333333332,3.2323232323232323,7.818181818181818,43.00595238095238,56.91287878787878,15.980861244019136,4.377990430622009,66.36363636363636,86.92929292929293,29.777777777777775,23.05050505050505,24.181818181818183,4.767676767676767,No
44,44,440.0,left,92_0,2,left,0,2.6963180188986637,1.0472370766488412,0.1336898395721925,12.242424242424242,2.5252525252525246,13.474747474747472,3.434343434343435,7.676767676767678,44.0827922077922,56.036255411255404,15.661881977671452,4.904306220095694,66.52525252525253,87.39393939393939,29.820202020202018,22.33939393939394,22.06060606060606,5.030303030303029,No
45,45,450.0,left,92_0,2,left,0,2.4682306940371457,1.3071895424836601,0.16339869281045755,10.707070707070706,2.383838383838384,12.787878787878784,3.4949494949494953,7.717171717171717,45.93614718614719,54.480519480519476,14.60127591706539,5.103668261562998,69.13131313131314,87.43434343434343,28.286868686868686,23.0020202020202,20.24242424242424,4.3434343434343425,No
46,46,460.0,left,92_0,2,left,0,2.4682306940371452,1.455733808674985,0.23024361259655376,9.737373737373737,2.5252525252525255,12.04040404040404,3.959595959595959,7.777777777777778,46.923701298701296,53.67694805194805,13.500797448165867,5.127591706539075,72.10101010101009,88.08080808080808,27.97979797979798,23.426262626262623,17.919191919191917,3.95959595959596,No
47,47,470.0,left,92_0,2,left,0,2.451938742261323,1.4631610219845512,0.34165181224004754,8.646464646464647,1.8585858585858588,10.747474747474747,4.0606060606060606,7.474747474747474,49.25595238095238,52.48376623376623,12.496012759170652,5.199362041467304,73.79797979797979,92.82828282828282,27.345454545454547,24.33737373737374,15.85858585858586,3.232323232323232,No
48,48,480.0,left,92_0,2,left,0,2.4763766699250565,1.2254901960784312,0.4901960784313726,7.939393939393938,1.9393939393939392,10.565656565656566,3.8181818181818183,7.090909090909091,48.560606060606055,53.4577922077922,11.180223285486441,5.470494417862839,75.93939393939395,93.49494949494948,26.9050505050505,23.937373737373733,13.676767676767675,2.686868686868687,No
49,49,490.0,left,92_0,2,left,0,2.223851417399804,0.972964943553179,0.6535947712418302,6.3434343434343425,2.04040404040404,10.16161616161616,3.6767676767676765,7.01010101010101,47.75162337662337,54.48593073593072,11.084529505582138,5.65390749601276,80.06060606060606,91.39393939393938,27.430303030303033,23.23838383838384,10.929292929292929,2.363636363636363,No
50,50,500.0,left,92_0,2,left,0,1.9957640925382854,0.802139037433155,0.7575757575757575,5.696969696969696,2.7878787878787876,9.616161616161616,3.939393939393939,6.8686868686868685,48.60660173160173,53.771645021645014,11.594896331738438,5.32695374800638,82.7070707070707,87.73737373737373,27.280808080808082,23.79393939393939,8.98989898989899,2.3636363636363638,No
51,51,510.0,left,92_0,2,left,0,1.8002606712284133,0.7130124777183601,0.8986928104575163,5.313131313131313,3.4545454545454546,8.04040404040404,4.161616161616161,6.424242424242423,52.2646103896104,51.60984848484849,11.31578947368421,5.191387559808612,81.87878787878786,87.55555555555553,25.82626262626263,24.61818181818182,8.181818181818182,2.929292929292929,No
52,52,520.0,left,92_0,2,left,0,1.6780710329097426,0.6387403446226977,1.1215092097445039,6.181818181818182,4.444444444444444,8.464646464646465,4.525252525252525,6.505050505050505,50.26785714285714,52.72727272727272,10.25518341307815,5.358851674641149,79.77777777777779,82.7878787878788,25.331313131313127,25.486868686868686,8.727272727272727,4.3434343434343425,No
53,53,530.0,left,92_0,2,left,0,1.5884652981427174,0.6535947712418302,1.0546642899584078,7.13131313131313,5.515151515151515,8.323232323232322,4.8686868686868685,6.828282828282829,49.82142857142856,53.17099567099567,9.657097288676233,5.11164274322169,79.1313131313131,77.7979797979798,26.088888888888892,24.62020202020202,8.444444444444445,5.858585858585858,No
54,54,540.0,left,92_0,2,left,0,1.3277940697295536,0.7724301841948901,0.9135472370766486,7.696969696969697,6.787878787878787,7.595959595959595,5.050505050505051,7.090909090909091,51.136363636363626,52.545995670995666,9.776714513556618,4.649122807017544,74.72727272727273,74.52525252525254,25.543434343434342,25.107070707070708,9.232323232323232,8.020202020202019,No
55,55,550.0,left,92_0,2,left,0,1.3766699250570218,0.9655377302436126,1.0026737967914439,7.090909090909091,8.12121212121212,7.777777777777778,5.353535353535353,7.292929292929292,50.730519480519476,52.797619047619044,9.44976076555024,5.0637958532695375,74.36363636363636,70.88888888888889,25.28282828282828,25.521212121212116,10.363636363636363,10.04040404040404,No
56,56,560.0,left,92_0,2,left,0,1.4907135874877808,0.9432560903149139,1.002673796791444,6.7474747474747465,7.454545454545454,7.414141414141413,5.373737373737374,7.313131313131313,50.846861471861466,53.28192640692641,8.75598086124402,5.685805422647528,76.58585858585857,71.95959595959594,25.65050505050505,25.11717171717172,9.97979797979798,10.545454545454545,No
57,57,570.0,left,92_0,2,left,0,1.3766699250570218,0.7798573975044563,1.0620915032679739,7.01010101010101,7.01010101010101,7.494949494949495,5.919191919191918,7.818181818181818,50.35714285714286,53.084415584415574,8.444976076555022,6.355661881977671,76.72727272727272,72.54545454545455,25.72929292929293,25.161616161616163,9.515151515151514,11.09090909090909,No
58,58,580.0,left,92_0,2,left,0,1.4662756598240465,0.9432560903149139,1.002673796791444,5.252525252525252,6.282828282828282,6.181818181818181,6.363636363636362,7.717171717171717,54.18560606060607,49.9323593073593,8.484848484848484,7.240829346092505,77.85858585858587,77.39393939393938,24.66060606060606,25.53737373737374,8.707070707070706,10.101010101010099,No
59,59,590.0,left,92_0,2,left,0,1.4499837080482239,1.0398098633392752,1.0992275698158052,4.363636363636363,5.616161616161616,6.444444444444444,6.3232323232323235,7.797979797979798,52.08874458874459,51.53950216450217,8.269537480063796,9.298245614035087,79.95959595959594,80.34343434343434,24.13131313131313,25.84646464646465,8.404040404040405,9.09090909090909,No
60,60,600.0,left,92_0,2,left,0,1.5558813945910719,1.0101010101010104,1.0620915032679739,3.898989898989899,4.444444444444445,7.030303030303031,6.181818181818181,7.595959595959596,49.38582251082251,53.41991341991342,7.70334928229665,10.98883572567783,84.7878787878788,82.04040404040404,25.49090909090909,24.789898989898987,7.050505050505051,7.474747474747474,No
61,61,610.0,left,92_0,2,left,0,1.4336917562724012,0.8318478906714201,0.9135472370766489,4.222222222222221,3.0303030303030307,6.888888888888888,6.02020202020202,7.333333333333334,49.62121212121212,53.4280303030303,7.4720893141945774,11.291866028708135,85.91919191919192,83.13131313131312,26.317171717171718,23.77373737373737,5.5353535353535355,7.070707070707072,No
