,dSPN_left,dSPN_right,iSPN_left,iSPN_right,GPi_left,GPi_right,GPeP_left,GPeP_right,Th_left,Th_right,state_num,state_num_full,chosen_action,trial_num,bin_num,seed,phase,block
0,0,0,0,0,1,1,1,1,0,0,60,816,right,0,0,169_0,0,left
1,0,0,0,0,1,1,1,1,0,0,60,816,right,0,1,169_0,0,left
2,0,0,0,0,1,1,1,1,0,0,60,816,right,0,2,169_0,0,left
3,0,0,0,0,1,1,1,1,0,0,60,816,right,0,3,169_0,0,left
4,0,0,0,0,1,1,1,1,0,0,60,816,right,0,4,169_0,0,left
5,0,0,0,0,1,1,1,1,0,0,60,816,right,0,5,169_0,0,left
6,0,0,0,0,1,1,1,1,0,0,60,100144,right,0,6,169_0,0,left
7,0,0,0,0,1,1,1,1,0,0,60,100144,right,0,7,169_0,0,left
8,0,0,0,0,1,1,1,1,1,1,63,231347,right,0,8,169_0,0,left
9,0,0,0,0,1,1,1,1,1,1,63,231347,right,0,9,169_0,0,left
10,0,0,0,0,1,1,0,1,1,1,55,230835,right,0,10,169_0,0,left
11,0,0,1,1,1,1,0,1,1,1,247,236987,right,0,11,169_0,0,left
12,0,0,1,1,1,1,0,0,1,1,243,236735,right,0,12,169_0,0,left
13,0,0,1,1,1,1,0,0,1,1,243,236799,right,0,13,169_0,0,left
14,0,0,1,1,1,1,0,0,1,1,243,236799,right,0,14,169_0,0,left
15,0,0,1,1,1,1,0,0,1,1,243,236799,right,0,15,169_0,0,left
16,0,1,1,1,1,1,1,0,1,1,507,245503,right,0,16,169_0,1,left
17,0,0,1,1,1,1,0,0,1,1,243,236799,right,0,17,169_0,1,left
18,0,1,1,1,1,1,0,0,1,1,499,244991,right,0,18,169_0,1,left
19,0,1,1,1,1,1,1,0,1,1,507,179967,right,0,19,169_0,1,left
20,0,1,1,1,1,1,1,0,1,1,507,179959,right,0,20,169_0,1,left
21,0,1,1,1,1,1,1,0,1,1,507,178807,right,0,21,169_0,1,left
22,0,1,1,1,1,1,1,0,0,1,505,178805,right,0,22,169_0,1,left
23,0,1,1,1,1,1,1,0,0,1,505,178805,right,0,23,169_0,1,left
24,0,1,0,1,1,1,1,0,0,1,377,174709,right,0,24,169_0,1,left
25,0,1,0,1,1,1,1,0,0,1,377,174709,right,0,25,169_0,1,left
26,0,1,0,1,1,1,1,0,0,1,377,174709,right,0,26,169_0,1,left
27,0,1,0,1,1,1,1,0,0,1,377,174709,right,0,27,169_0,1,left
28,0,1,0,1,1,1,1,0,0,1,377,174709,right,0,28,169_0,1,left
29,0,1,0,1,1,1,1,0,0,1,377,174709,right,0,29,169_0,1,left
30,0,1,0,1,1,1,1,0,0,1,377,174709,right,0,30,169_0,1,left
31,0,1,0,1,1,1,1,0,0,1,377,174709,right,0,31,169_0,1,left
32,0,1,0,1,1,1,1,0,0,1,377,174709,right,0,32,169_0,1,left
33,0,0,0,1,1,1,1,0,0,1,121,166517,right,0,33,169_0,1,left
34,0,0,0,1,1,1,1,0,0,1,121,166517,right,0,34,169_0,1,left
35,0,0,0,1,1,1,1,0,0,1,121,166517,right,0,35,169_0,1,left
36,0,0,0,1,1,1,1,0,0,1,121,166517,right,0,36,169_0,1,left
37,0,0,0,1,1,1,1,0,0,1,121,166517,right,0,37,169_0,1,left
38,0,0,0,1,1,1,1,0,0,1,121,166517,right,0,38,169_0,1,left
39,0,0,0,1,1,1,1,0,0,1,121,166517,right,0,39,169_0,1,left
40,0,0,0,1,1,1,1,0,0,1,121,166517,right,0,40,169_0,1,left
41,0,0,0,1,1,1,1,0,0,1,121,166517,right,0,41,169_0,1,left
42,0,0,0,1,1,1,1,0,0,1,121,166517,right,0,42,169_0,1,left
43,0,0,0,1,1,1,1,0,0,1,121,133749,right,0,43,169_0,1,left
44,0,0,0,1,1,1,1,0,0,1,121,2677,right,0,44,169_0,1,left
45,0,0,0,1,1,1,1,0,0,1,121,2677,right,0,45,169_0,1,left
46,0,0,0,1,1,1,1,0,0,1,121,2677,right,0,46,169_0,2,left
47,0,0,0,1,1,1,1,1,0,1,125,2933,right,0,47,169_0,2,left
48,0,0,0,1,1,1,1,1,0,1,125,2933,right,0,48,169_0,2,left
49,0,0,0,1,1,1,1,1,0,1,125,2929,right,0,49,169_0,2,left
50,0,0,0,1,1,1,1,0,0,1,121,2677,right,0,50,169_0,2,left
51,0,0,0,1,1,1,1,0,0,0,120,2676,right,0,51,169_0,2,left
52,0,0,0,1,1,1,1,1,0,0,124,2932,right,0,52,169_0,2,left
53,0,0,0,0,1,1,1,1,0,0,60,880,right,0,53,169_0,2,left
54,0,0,0,0,1,1,1,1,0,0,60,880,right,0,54,169_0,2,left
55,0,0,0,0,1,1,1,1,0,0,60,880,right,0,55,169_0,2,left
56,0,0,0,0,1,1,1,1,0,0,60,880,right,0,56,169_0,2,left
57,0,0,0,0,1,1,1,1,0,0,60,880,right,0,57,169_0,2,left
58,0,0,0,0,1,1,1,1,0,0,60,880,right,0,58,169_0,2,left
59,0,0,0,0,1,1,1,1,0,0,60,884,right,0,59,169_0,2,left
60,0,0,0,0,1,1,1,1,0,0,60,880,right,0,60,169_0,2,left
61,0,0,0,0,1,1,1,1,0,0,60,880,right,0,61,169_0,2,left
62,0,0,0,0,1,1,1,1,0,0,60,816,right,0,62,169_0,2,left
63,0,0,0,0,1,1,1,1,0,0,60,816,right,0,63,169_0,2,left
64,0,0,0,0,1,1,1,1,0,0,60,816,right,0,64,169_0,2,left
65,0,0,0,0,1,1,1,1,0,0,60,816,right,0,65,169_0,2,left
66,0,0,0,0,1,1,1,1,0,0,60,816,right,0,66,169_0,2,left
67,0,0,0,0,1,1,1,1,0,0,60,816,right,0,67,169_0,2,left
68,0,0,0,0,1,1,1,1,0,0,60,816,right,0,68,169_0,2,left
69,0,0,0,0,1,1,1,1,0,0,60,816,right,0,69,169_0,2,left
70,0,0,0,0,1,1,1,1,0,0,60,816,right,0,70,169_0,2,left
71,0,0,0,0,1,1,1,1,0,0,60,944,right,0,71,169_0,2,left
72,0,0,0,0,1,1,1,1,0,0,60,944,right,0,72,169_0,2,left
73,0,0,0,0,1,1,1,1,0,0,60,944,right,0,73,169_0,2,left
74,0,0,0,0,1,1,1,1,0,0,60,944,right,0,74,169_0,2,left
75,0,0,0,0,1,1,1,1,0,0,60,944,right,0,75,169_0,2,left
