,bin_num,Time(ms),chosen_action,seed,phase,block,trial_num,CxI_common,Cx_left,Cx_right,dSPN_left,dSPN_right,iSPN_left,iSPN_right,FSI_common,GPeP_left,GPeP_right,GPeA_left,GPeA_right,GPi_left,GPi_right,STN_left,STN_right,Th_left,Th_right,conflict
0,0,0.0,left,190_0,0,left,0,0.7983056370153144,0.0,0.0,2.202020202020201,3.6969696969696972,4.767676767676766,6.545454545454546,6.646464646464647,52.34036796536796,52.21590909090908,6.084529505582137,7.990430622009569,89.57575757575756,83.9191919191919,24.654545454545453,25.65252525252525,2.141414141414141,3.9191919191919187,No
1,1,10.0,left,190_0,0,left,0,0.7086999022482893,0.0,0.0,2.3232323232323226,3.797979797979798,5.0303030303030285,5.979797979797979,6.585858585858586,50.81709956709956,54.36417748917748,5.933014354066985,8.628389154704946,90.48484848484848,83.35353535353535,24.755555555555556,25.236363636363638,1.8181818181818186,3.313131313131313,No
2,2,20.0,left,190_0,0,left,0,0.6190941674812643,0.11140819964349377,0.09655377302436126,2.222222222222222,4.161616161616162,4.505050505050504,5.757575757575758,6.707070707070708,52.20508658008658,53.74729437229437,6.068580542264754,8.47687400318979,89.6161616161616,81.69696969696969,24.175757575757576,24.674747474747473,1.777777777777778,3.0505050505050506,No
3,3,30.0,left,190_0,0,left,0,0.6924079504724665,1.9533571004159236,1.4780154486036836,2.262626262626262,4.242424242424242,4.121212121212121,5.494949494949494,6.828282828282829,52.57846320346321,53.73376623376623,6.100478468899522,8.293460925039874,87.2121212121212,81.63636363636364,23.941414141414135,24.858585858585858,1.9797979797979792,3.131313131313131,No
4,4,40.0,left,190_0,0,left,0,0.7412838057999348,5.897207367795603,4.968805704099821,2.464646464646464,3.9797979797979792,4.161616161616162,5.575757575757576,8.222222222222223,52.47294372294371,53.62554112554112,5.869218500797447,7.982456140350876,85.87878787878786,83.39393939393939,24.234343434343433,25.27070707070707,3.4141414141414135,3.292929292929293,No
5,5,50.0,left,190_0,0,left,0,1.1322906484196806,10.546642899584075,8.311051693404634,2.6262626262626263,3.757575757575758,3.939393939393939,4.646464646464646,9.717171717171716,51.76677489177489,55.39231601731601,5.861244019138755,7.990430622009569,86.28282828282828,84.28282828282828,24.248484848484846,24.424242424242422,5.515151515151515,3.939393939393939,No
6,6,60.0,left,190_0,0,left,0,1.9957640925382856,14.371657754010696,12.93077837195484,3.4747474747474745,3.777777777777778,4.6060606060606055,2.9494949494949494,11.29292929292929,48.52813852813852,59.537337662337656,6.036682615629984,7.830940988835726,86.24242424242424,80.16161616161615,25.43232323232323,22.842424242424244,7.898989898989899,6.6060606060606055,No
7,7,70.0,left,190_0,0,left,0,2.810361681329423,18.575460487225193,16.59982174688057,4.666666666666668,4.444444444444444,4.646464646464645,3.5959595959595956,12.585858585858585,50.63852813852813,56.36634199134198,7.121212121212121,7.240829346092503,84.12121212121211,79.21212121212122,26.400000000000002,22.270707070707072,11.959595959595958,11.656565656565657,No
8,8,80.0,left,190_0,0,left,0,3.877484522645813,22.311348781937014,20.610516934046345,6.02020202020202,4.747474747474747,6.7272727272727275,5.171717171717171,14.14141414141414,49.9323593073593,53.35768398268397,8.5725677830941,7.424242424242425,78.86868686868688,81.05050505050504,25.870707070707066,24.250505050505048,17.8989898989899,15.292929292929294,No
9,9,90.0,left,190_0,0,left,0,4.822417725643532,24.636066547831252,22.41532976827094,7.292929292929293,5.979797979797979,9.13131313131313,5.696969696969696,15.15151515151515,45.083874458874455,55.946969696969695,10.247208931419458,9.178628389154705,79.33333333333333,77.6161616161616,28.232323232323225,24.16969696969697,23.696969696969692,18.88888888888889,No
